Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/05/2022,28.45(-0.18 %),"-4,771,500",-135.75,"282,300",8.03,"5,053,800",143.78,"634,929,823",36.17%
19/05/2022,28.5(-0.70 %),"-2,864,300",-81.63,"1,661,600",47.36,"4,525,900",128.99,"629,120,413",36.76%
18/05/2022,28.65(-1.88 %),"-4,422,000",-126.69,"1,669,700",47.84,"6,091,700",174.53,"624,270,113",37.24%
17/05/2022,29.15(6.78 %),"-5,722,300",-166.81,"777,600",22.67,"6,499,900",189.47,"622,194,359",37.45%
16/05/2022,27.3(5.81 %),"-2,362,400",-64.49,"1,353,400",36.95,"3,715,800",101.44,"621,882,159",37.48%
13/05/2022,25.8(0.00 %),"1,026,800",26.4,"2,113,100",54.63,"1,086,300",28.23,"622,831,359",37.39%
12/05/2022,25.8(-6.86 %),"39,300",0.71,"425,500",11.03,"386,200",10.33,"622,435,766",37.5%
11/05/2022,27.7(-0.72 %),"-243,900",-6.72,"345,500",9.63,"589,400",16.35,"622,475,066",37.5%
10/05/2022,27.9(3.72 %),"-445,099",-12.42,"2,193,000",61.18,"2,638,099",73.6,"622,231,166",37.45%
09/05/2022,26.85(-7.09 %),"1,172,600",31.48,"1,437,800",38.6,"265,200",7.12,"623,424,466",37.33%
06/05/2022,28.85(-6.94 %),"-215,200",-6.21,"784,500",22.63,"999,700",28.84,"624,797,791",37.19%
05/05/2022,31(-3.12 %),"575,000",17.87,"639,400",19.94,"64,400",2.07,"624,810,991",37.26%
04/05/2022,32(-4.76 %),"-38,100",-1.32,"150,800",4.91,"188,900",6.23,"625,385,991",37.13%
29/04/2022,33.55(0.15 %),"-69,400",-2.32,"577,400",19.41,"646,800",21.73,"625,005,091",37.17%
28/04/2022,33.5(-2.62 %),"-480,200",-16.35,"51,500",1.75,"531,700",18.1,"625,284,991",37.14%
27/04/2022,34.4(-0.29 %),"-219,700",-7.51,"68,800",2.35,"288,500",9.85,"625,072,591",37.16%
26/04/2022,34.5(2.68 %),"1,070,200",35.58,"1,329,300",44.25,"259,100",8.67,"624,507,491",37.22%
25/04/2022,33.55(-7.06 %),"-344,200",-12.01,"253,700",8.79,"597,900",20.8,"624,956,991",37.17%
22/04/2022,36.05(0.00 %),"-195,600",-7.15,"684,200",24.66,"879,800",31.81,"623,919,691",37.28%
21/04/2022,36.05(2.41 %),"-562,999",-19.89,"644,000",23.05,"1,206,999",42.94,"624,341,991",37.24%
