Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/01/2022,42.3(-6.62 %),"1,200,800",52.06,"1,735,400",75.56,"534,600",23.5,"605,624,762",38.5%
17/01/2022,45.3(-6.98 %),"759,000",35.39,"1,029,900",47.92,"270,900",12.54,"606,915,212",38.37%
14/01/2022,48.7(-0.41 %),"-262,500",-12.79,"167,400",8.19,"429,900",20.98,"606,816,517",38.38%
13/01/2022,48.85(-3.27 %),"-888,200",-44.17,"237,200",11.81,"1,125,400",55.99,"606,852,117",38.38%
12/01/2022,50.5(4.99 %),"526,000",26,"669,800",33.06,"143,800",7.07,"606,937,589",38.37%
11/01/2022,48.1(-3.02 %),"-4,500",-0.34,"139,200",6.83,"143,700",7.17,"607,342,380",38.33%
10/01/2022,49.55(-3.97 %),"-129,600",-9.5,"135,100",1.98,"264,700",11.48,"607,396,872",38.32%
07/01/2022,51.6(-0.58 %),"-21,200",-1.09,"63,500",3.29,"84,700",4.37,"607,225,872",38.34%
06/01/2022,51.9(-1.70 %),"-184,100",-9.67,"121,000",6.36,"305,100",16.03,"607,127,422",38.35%
05/01/2022,52.8(-0.38 %),"-47,800",-2.54,"111,200",5.91,"159,000",8.45,"606,977,646",38.36%
04/01/2022,53(2.32 %),"-221,600",-11.67,"49,100",2.58,"270,700",14.25,"606,843,052",38.38%
31/12/2021,51.8(-1.52 %),"-189,500",-9.83,"56,300",2.93,"245,800",12.76,"606,777,530",38.38%
30/12/2021,52.6(5.84 %),"570,200",29.43,"684,800",35.4,"114,600",5.97,"606,764,363",38.38%
29/12/2021,49.65(1.74 %),"61,900",3.08,"131,400",6.54,"69,500",3.45,"607,351,440",38.32%
28/12/2021,48.8(-0.81 %),"64,100",3.16,"161,900",7.97,"97,800",4.8,"607,387,574",38.41%
27/12/2021,49.15(0.10 %),"300,900",14.81,"355,700",17.52,"54,800",2.7,"607,451,674",38.31%
24/12/2021,49.05(0.10 %),"-24,500",-1.2,"72,300",3.55,"96,800",4.76,"603,974,598",0%
23/12/2021,49(-4.11 %),"269,500",13.36,"599,100",29.71,"329,600",16.34,"603,680,598",0%
22/12/2021,51.1(-2.67 %),"-413,200",-21.34,"542,500",27.95,"955,700",49.29,"603,950,098",38.76%
21/12/2021,52.5(-1.87 %),"-607,200",-32.13,"83,900",4.45,"691,100",36.59,"603,536,898",0%
