Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
17/03/2025,27(0.19 %),"520,485",14.16,"2,081,932",56.25,"1,561,447",42.09,0,0%
14/03/2025,26.95(0.00 %),"1,321,097",35.72,"5,142,997",139.13,"3,821,900",103.4,0,0%
13/03/2025,26.95(0.94 %),"4,789,951",129.37,"7,188,725",193.8,"2,398,774",64.43,0,0%
12/03/2025,26.7(0.00 %),"-2,071,732",-55.33,"1,100,128",29.38,"3,171,860",84.71,0,0%
11/03/2025,26.7(0.19 %),"-509,107",-13.49,"2,224,865",59.2,"2,733,972",72.69,0,0%
10/03/2025,26.65(-0.93 %),"-3,967,243",-106.97,"1,171,915",31.51,"5,139,158",138.48,0,0%
07/03/2025,26.9(0.00 %),"-853,590",-22.97,"2,077,800",55.95,"2,931,390",78.92,0,0%
06/03/2025,26.9(3.07 %),"-2,185,536",-57.66,"1,621,717",42.97,"3,807,253",100.63,0,0%
05/03/2025,26.1(-0.95 %),"814,110",21.43,"2,856,530",75.38,"2,042,420",53.95,0,0%
04/03/2025,26.35(-0.94 %),"-2,150,894",-56.64,"147,811",3.9,"2,298,705",60.53,0,0%
03/03/2025,26.6(1.14 %),"750,398",20.05,"1,534,403",40.85,"784,005",20.8,0,0%
28/02/2025,26.3(0.77 %),"-985,399",-25.94,"1,109,520",29.33,"2,094,919",55.27,0,0%
27/02/2025,26.1(0.97 %),"-801,052",-20.67,"221,400",5.74,"1,022,452",26.41,0,0%
26/02/2025,25.85(0.00 %),"-1,296,831",-33.43,"827,419",21.42,"2,124,250",54.85,0,0%
25/02/2025,25.85(0.00 %),"-575,235",-14.95,"911,120",23.68,"1,486,355",38.63,0,0%
24/02/2025,25.85(1.97 %),"353,838",8.83,"2,263,976",57.84,"1,910,138",49.01,0,0%
21/02/2025,25.35(0.40 %),"698,145",17.67,"1,132,301",28.64,"434,156",10.97,0,0%
20/02/2025,25.25(-0.39 %),"-2,299,855",-58.27,"65,450",1.66,"2,365,305",59.93,0,0%
19/02/2025,25.35(0.80 %),"-1,102,577",-27.83,"423,200",10.71,"1,525,777",38.54,0,0%
18/02/2025,25.15(0.60 %),"-97,124",-2.45,"620,601",15.6,"717,725",18.05,0,0%
