Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/12/2024,25.8(-0.77 %),"531,247",13.76,"1,096,911",28.39,"565,664",14.63,0,0%
12/12/2024,26(-0.57 %),"189,488",4.94,"726,200",19.01,"536,712",14.07,0,0%
11/12/2024,26.15(-0.38 %),"-666,932",-17.41,"139,238",3.66,"806,170",21.07,0,0%
10/12/2024,26.25(0.19 %),"221,328",5.79,"568,900",14.9,"347,572",9.11,0,0%
09/12/2024,26.2(-0.57 %),"-1,064,743",-27.86,"218,930",5.75,"1,283,673",33.61,0,0%
06/12/2024,26.35(2.53 %),"5,299,818",138.8,"6,010,158",157.39,"710,340",18.59,0,0%
05/12/2024,25.7(6.86 %),"2,865,953",71.17,"4,342,390",108.56,"1,476,437",37.39,0,0%
04/12/2024,24.05(-1.03 %),"-86,980",-2.11,"319,500",7.71,"406,480",9.82,0,0%
03/12/2024,24.3(-0.61 %),"-125,800",-3.06,"83,700",2.04,"209,500",5.1,0,0%
02/12/2024,24.45(-0.41 %),"-704,400",-17.28,"554,300",13.59,"1,258,700",30.87,0,0%
29/11/2024,24.55(1.03 %),"182,450",4.48,"568,730",13.88,"386,280",9.4,0,0%
28/11/2024,24.3(0.00 %),"-3,122,641",-75.98,"125,410",3.05,"3,248,051",79.03,0,0%
27/11/2024,24.3(-1.22 %),"-1,534,495",-37.47,"287,285",7.04,"1,821,780",44.51,0,0%
26/11/2024,24.6(0.41 %),"257,749",6.37,"379,650",9.38,"121,901",3.01,0,0%
25/11/2024,24.5(0.62 %),"-896,921",-21.78,"753,179",18.31,"1,650,100",40.09,0,0%
22/11/2024,24.35(-1.02 %),"-4,562,799",-111.27,"588,042",14.33,"5,150,841",125.61,0,0%
21/11/2024,24.6(1.23 %),"-5,079,078",-122.93,"291,600",7.09,"5,370,678",130.03,0,0%
20/11/2024,24.3(1.89 %),"-4,134,193",-100.36,"1,191,950",29.06,"5,326,143",129.42,0,0%
19/11/2024,23.85(-1.85 %),"-4,404,023",-106.43,"273,637",6.61,"4,677,660",113.03,0,0%
18/11/2024,24.3(1.46 %),"-10,980,469",-264.29,"2,124,600",51.23,"13,105,069",315.52,0,0%
