Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
03/07/2023,25.7(-0.39 %),"2,534,600",65.34,"2,969,700",76.57,"435,100",11.22,"827,301,538",44.95%
30/06/2023,25.8(1.18 %),"585,800",15.07,"817,200",20.99,"231,400",5.92,"825,607,836",45.06%
29/06/2023,25.45(-4.32 %),"-403,700",-10.52,"233,200",6.05,"636,900",16.57,"826,193,636",45.02%
28/06/2023,26.55(-0.19 %),"-556,000",-14.78,"1,432,200",38.12,"1,988,200",52.91,"825,789,936",45.05%
27/06/2023,26.6(3.10 %),"1,176,400",31.05,"1,613,700",42.58,"437,300",11.53,"825,233,936",45.09%
26/06/2023,25.8(-0.77 %),"-1,919,300",-49.01,"309,800",7.94,"2,229,100",56.95,"826,410,336",44.95%
23/06/2023,26(-0.38 %),"730,200",19.05,"1,744,200",45.43,"1,014,000",26.38,"823,655,337",45.19%
22/06/2023,26.1(0.38 %),"632,500",16.49,"1,037,800",26.99,"405,300",10.5,"824,385,537",45.14%
21/06/2023,26(1.17 %),"2,055,800",53.29,"3,000,900",77.73,"945,100",24.43,"825,018,037",45.04%
20/06/2023,25.7(1.18 %),"-2,462,700",-62.51,"609,500",15.47,"3,072,200",77.98,"828,610,477",44.86%
19/06/2023,26.4(1.15 %),"896,700",23.58,"1,652,700",43.5,"756,000",19.91,"826,147,777",44.96%
16/06/2023,26.1(1.56 %),"2,370,700",63.28,"4,101,300",109.05,"1,730,600",45.77,"827,066,231",44.9%
15/06/2023,25.7(1.18 %),"1,822,300",46.77,"2,556,600",65.58,"734,300",18.81,"831,266,821",44.68%
14/06/2023,25.4(0.20 %),"3,723,500",95.7,"3,970,600",101.98,"247,100",6.28,"833,089,121",44.56%
13/06/2023,25.35(0.00 %),"1,748,900",44.33,"2,875,100",72.82,"1,126,200",28.49,"836,812,621",44.31%
12/06/2023,25.35(0.40 %),"3,318,300",83.23,"4,215,700",105.63,"897,400",22.39,"838,561,521",44.2%
09/06/2023,25.25(3.91 %),"2,932,000",72.47,"4,681,900",115.74,"1,749,900",43.27,"841,879,821",43.98%
08/06/2023,24.3(-3.19 %),"-762,300",-18.4,"4,304,400",106.74,"5,066,700",125.14,"844,811,821",43.78%
07/06/2023,25.1(-0.20 %),"2,383,900",59.96,"4,440,400",111.57,"2,056,500",51.61,"844,049,521",43.83%
06/06/2023,25.15(4.36 %),"5,838,100",144.96,"7,080,000",175.06,"1,241,900",30.1,"846,433,421",43.67%
