Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
25/10/2021,38.3(-2.30 %),"-182,500",-7.02,"114,800",4.44,"297,300",11.46,"379,000,522",0%
22/10/2021,39.2(-1.26 %),"1,306,400",47.71,"2,098,600",78.89,"792,200",31.19,"378,818,022",0%
21/10/2021,39.7(-1.49 %),"-2,080,100",-82.93,"104,500",4.18,"2,184,600",87.1,"380,124,422",0%
20/10/2021,40.3(-1.47 %),"-2,560,100",-103.25,"197,900",7.99,"2,758,000",111.23,"380,604,422",0%
19/10/2021,40.9(0.12 %),"-1,682,600",-69.12,"451,700",18.72,"2,134,300",87.85,"378,044,322",0%
18/10/2021,40.85(0.25 %),"-2,287,700",-93.36,"42,300",1.72,"2,330,000",95.08,"376,361,722",0%
15/10/2021,40.75(-0.61 %),"-872,400",-35.72,"59,600",2.45,"932,000",38.17,"374,074,022",0%
14/10/2021,41(0.00 %),"-2,945,400",-120.89,"384,100",15.79,"3,329,500",136.69,"373,201,622",0%
13/10/2021,41(-0.97 %),"-1,689,500",-69.56,"88,700",3.67,"1,778,200",73.23,"370,256,222",0%
12/10/2021,41.4(-1.19 %),"-893,000",-37.13,"48,600",2.03,"941,600",39.16,"368,566,722",0%
11/10/2021,41.9(2.57 %),"-450,700",-16.24,"199,100",8.08,"649,800",24.32,"367,673,722",0%
08/10/2021,40.85(0.37 %),"-760,500",-31.02,"73,200",2.98,"833,700",34,"367,223,022",0%
07/10/2021,40.7(1.88 %),"-619,800",-25.07,"38,700",1.56,"658,500",26.63,"366,462,522",0%
06/10/2021,39.95(-1.11 %),"-1,238,200",-49.55,"24,500",0.98,"1,262,700",50.53,"365,842,722",0%
05/10/2021,40.4(4.66 %),"-377,700",-15.18,"340,100",13.7,"717,800",28.88,"364,604,522",44.53%
04/10/2021,38.6(-1.53 %),"-113,600",-4.38,"56,300",2.15,"169,900",6.54,"364,226,822",44.59%
01/10/2021,39.2(-3.57 %),"-541,000",-21.66,"2,548,334",96.64,"3,089,334",118.31,"364,113,222",44.61%
30/09/2021,40.65(1.37 %),"100,300",4.3,"877,600",35.64,"777,300",31.34,"364,029,568",44.62%
29/09/2021,40.1(-1.23 %),"-315,400",-12.67,"69,300",2.78,"384,700",15.45,"364,129,868",44.6%
28/09/2021,40.6(1.50 %),"352,500",14.18,"485,500",19.55,"133,000",5.36,"363,814,468",44.65%
