Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/12/2021,96.5,,0.5(0.52 %),"1,415,500",136.07,"500,000",48.87,96.5,96.9,95.1
23/12/2021,96,,-3.6(-3.61 %),"2,771,100",270.85,"186,400",19.85,99.6,100,96
22/12/2021,99.6,,1.5(1.53 %),"2,410,600",239.8,"992,000",97.4,98.2,100.1,98.2
21/12/2021,98.1,,-0.9(-0.91 %),"1,467,300",145.65,"20,000",1.84,99,100.8,98.1
20/12/2021,99,,-3(-2.94 %),"1,372,800",137.69,"686,400",71.44,102,102,99
17/12/2021,102,,2(2.00 %),"6,655,000",675.21,"492,000",49.96,100,102.7,98.8
16/12/2021,100,,0(0.00 %),"3,095,200",308.68,"400,000",37.6,100,101.5,98.3
15/12/2021,100,,-2.5(-2.44 %),"2,897,300",291.83,"1,406,412",138.09,102.7,102.7,99.9
14/12/2021,102.5,,-0.7(-0.68 %),"2,629,100",268.88,"192,000",21.2,103,103.1,101.6
13/12/2021,103.2,,0.1(0.10 %),"4,076,200",418.72,0,0,102.7,104.5,101
10/12/2021,103.1,,-3.9(-3.64 %),"3,080,600",323.15,0,0,107,107.2,103.1
09/12/2021,107,,1.1(1.04 %),"3,173,400",336.43,"226,000",23.74,105,107.5,104
08/12/2021,105.9,,-0.8(-0.75 %),"3,539,500",371.94,"100,000",10.48,106.5,107,103.5
07/12/2021,106.7,,1.1(1.04 %),"3,026,300",322.62,"337,000",35.85,107.4,107.5,105.6
06/12/2021,105.6,,0.1(0.09 %),"5,825,100",623.41,"160,000",17.07,107.9,109,103.6
03/12/2021,105.5,,-1.7(-1.59 %),"5,152,400",558.93,"280,000",30.11,109.1,109.6,105.5
02/12/2021,107.2,,1.2(1.13 %),"4,428,600",472.22,"962,000",104.13,106,108.5,105.1
01/12/2021,106,,1(0.95 %),"4,082,000",430.44,"360,000",37.08,105,107.3,104
30/11/2021,105,,-0.3(-0.28 %),"4,674,300",491.68,"100,000",10.49,105.5,106.9,103.5
29/11/2021,105.3,,6.8(6.90 %),"8,742,300",900.65,"556,200",57.98,99,105.3,98.5
