Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
20/08/2024,41.7,,0.55(1.34 %),"3,036,500",127.05,"4,700,000",193.41,41.15,42.2,41
19/08/2024,41.15,,0(0.00 %),"1,644,900",67.83,"4,940,000",203.38,41.3,41.55,41.05
16/08/2024,41.15,,0.35(0.86 %),"2,307,000",95.01,"4,950,000",201.96,40.9,41.6,40.9
15/08/2024,40.8,,0(0.00 %),"1,213,500",49.68,0,0,41,41.15,40.8
14/08/2024,40.8,,0.1(0.25 %),"1,377,400",56.42,0,0,40.75,41.2,40.75
13/08/2024,40.7,,0.1(0.25 %),"1,399,600",57.15,"5,120,000",207.87,40.65,41.2,40.65
12/08/2024,40.6,,-0.6(-1.46 %),"1,806,700",73.63,0,0,41.1,41.2,40.6
09/08/2024,41.2,,-0.6(-1.44 %),"2,266,900",93.71,0,0,41.8,42,41.2
08/08/2024,41.8,,-0.55(-1.30 %),"1,543,000",64.52,"50,000",2.13,42.05,42.2,41.65
07/08/2024,42.35,,1.05(2.54 %),"5,315,500",227.2,"63,000",2.76,41.75,43.5,41.75
06/08/2024,41.3,,0(0.00 %),"1,722,300",70.91,"110,000",4.7,41.5,41.55,40.55
05/08/2024,41.3,,-0.7(-1.67 %),"3,942,800",161.6,"14,690,000",619.57,41,41.65,40.4
02/08/2024,42,,-0.1(-0.24 %),"2,214,600",91.83,"115,000",4.95,42.15,42.2,40.8
01/08/2024,42.1,,-0.2(-0.47 %),"3,279,200",137.68,0,0,42.1,42.3,41.5
31/07/2024,42.3,,0.1(0.24 %),"2,598,500",109.31,"21,746,300",981.64,42.3,42.3,41.55
30/07/2024,42.2,,0.6(1.44 %),"2,426,200",101.46,0,0,41.95,42.2,41
29/07/2024,41.6,,0(0.00 %),"2,665,100",109.91,"75,000",3.22,41.6,41.6,40.75
26/07/2024,41.6,,0(0.00 %),"1,376,600",57.32,0,0,41.9,42.15,41.25
25/07/2024,41.6,,0.7(1.71 %),"4,336,200",181.79,"10,075,000",423.17,41.3,42.6,40.85
24/07/2024,40.9,,0.05(0.12 %),"1,657,400",67.6,"2,400,000",98.04,40.8,41,40.45
