Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
31/10/2023,40.5,,-1(-2.41 %),"5,938,400",242.83,"42,000",1.81,41.05,41.55,40.45
30/10/2023,41.5,,-0.1(-0.24 %),"6,062,800",248.23,"50,000",2.23,41.3,41.55,39.75
27/10/2023,41.6,,0(0.00 %),"13,998,100",559.58,"65,000",2.79,41.65,41.8,38.7
26/10/2023,41.6,,-3.1(-6.94 %),"15,106,800",629.52,"830,000",35.01,42.9,42.95,41.6
25/10/2023,44.7,,1.25(2.88 %),"6,225,600",276.9,"2,025,000",89.65,44.2,45.3,43.85
24/10/2023,43.45,,0.05(0.12 %),"2,821,800",122.24,"50,000",2.26,43.2,43.5,42.9
23/10/2023,43.4,,0.05(0.12 %),"4,900,400",211.04,"111,000",4.96,43.35,43.4,42.6
20/10/2023,43.35,,0.15(0.35 %),"5,953,100",253.22,"70,000",3.21,43,43.35,41.85
19/10/2023,43.2,,-0.6(-1.37 %),"5,382,400",231.25,"166,000",7.44,43.8,43.9,42.4
18/10/2023,43.8,,-0.2(-0.45 %),"8,869,200",386.73,"6,820,000",300.12,44.05,44.55,41.5
17/10/2023,44,,-1(-2.22 %),"4,845,000",216.47,"147,000",6.77,45,45.15,44
16/10/2023,45,,-1.1(-2.39 %),"4,839,400",219.84,"43,000",2.04,46.05,46.05,45
13/10/2023,46.1,,-0.4(-0.86 %),"5,057,900",232.49,"65,000",3.08,46.05,46.45,45.55
12/10/2023,46.5,,1.05(2.31 %),"7,710,800",359.34,"50,000",2.3,46,47.3,45.8
11/10/2023,45.45,,0.55(1.22 %),"3,629,700",164.04,"85,000",4.06,45.05,45.45,45
10/10/2023,44.9,,-0.3(-0.66 %),"5,861,600",266.97,"50,000",2.38,45.6,46.15,44.9
09/10/2023,45.2,,-0.75(-1.63 %),"4,889,700",223.01,"1,455,900",67.24,46,46.05,45.2
06/10/2023,45.95,,0.35(0.77 %),"6,192,900",283.92,0,0,45.9,46.25,45
05/10/2023,45.6,,-0.5(-1.08 %),"5,358,200",244.46,"6,620,000",311.28,46.2,46.4,44.8
04/10/2023,46.1,,1.6(3.60 %),"6,718,300",305.23,"3,698,000",164.56,44.5,46.3,44.05
