Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
25/04/2024,42,,0.4(0.96 %),"1,517,500",63.64,"70,000",2.91,41.7,42.35,41.3
24/04/2024,41.6,,0.6(1.46 %),"1,583,300",65.99,"45,000",1.91,41.1,41.95,41.1
23/04/2024,41,,-1(-2.38 %),"2,696,100",111.54,"70,000",3.07,42.45,42.45,41
22/04/2024,42,,-0.6(-1.41 %),"3,217,600",135.76,"165,000",6.79,42.65,43,41.7
19/04/2024,42.6,,-2.4(-5.33 %),"3,674,400",158.77,"90,000",4.13,43.6,44,42.6
17/04/2024,45,,-1.4(-3.02 %),"3,009,600",136.17,"245,000",11.15,46.5,46.5,44.5
16/04/2024,46.4,,-0.6(-1.28 %),"4,793,200",218.89,"340,900",15.9,47,47,44.65
15/04/2024,47,,-1.45(-2.99 %),"5,597,200",264.54,"2,545,000",123.27,48,48.2,46
12/04/2024,48.45,,0.15(0.31 %),"3,009,600",145.88,"104,300",5.05,48.35,48.7,48.15
11/04/2024,48.3,,-0.2(-0.41 %),"3,397,900",164.16,"1,065,000",52.1,48.25,48.55,47.75
10/04/2024,48.5,,0.8(1.68 %),"5,161,600",249.12,"170,000",8.38,47.7,48.65,47.65
09/04/2024,47.7,,0(0.00 %),"3,502,300",166.09,"231,000",10.93,47.6,47.7,47
08/04/2024,47.7,,-0.1(-0.21 %),"2,948,500",140.5,"25,000",1.21,48,48,47.35
05/04/2024,47.8,,-0.05(-0.10 %),"3,382,700",161.25,"45,000",2.15,47.45,47.95,47.3
04/04/2024,47.85,,0.1(0.21 %),"4,122,100",197.01,"70,000",3.28,47.25,47.95,47.25
03/04/2024,47.75,,-0.05(-0.10 %),"4,260,400",203,0,0,47.5,47.85,47.2
02/04/2024,47.8,,-0.05(-0.10 %),"4,818,000",229,"115,000",5.5,47,47.9,46.5
01/04/2024,47.85,,0.2(0.42 %),"4,451,800",212.77,0,0,47.65,48.1,47.35
29/03/2024,47.65,,0.05(0.11 %),"3,524,600",168.05,"261,900",12.43,47.85,47.9,47.3
28/03/2024,47.6,,0.55(1.17 %),"4,639,100",220.77,0,0,47.05,47.95,46.9
