Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/08/2023,16.3 ( 0.31 %),"1,376","4,033,100","2,931.03",967,"4,625,200","4,783","-592,100"
25/08/2023,16.25 ( 0.31 %),"1,639","3,941,500","2,404.82",907,"3,772,700","4,160","168,800"
24/08/2023,16.2 ( 0.62 %),"1,351","5,004,200","3,704.07","1,071","3,760,100","3,511","1,244,100"
23/08/2023,16.1 ( -1.83 %),"1,596","3,733,300","2,339.16","1,308","3,723,300","2,847","10,000"
22/08/2023,16.4 ( 1.23 %),"1,918","5,068,500","2,642.6","1,045","5,544,000","5,305","-475,500"
21/08/2023,16.2 ( 0 %),"3,212","8,056,200","2,508.16","1,246","8,693,700","6,977","-637,500"
18/08/2023,16.2 ( -5.81 %),"2,690","7,855,400","2,920.22","1,891","9,383,900","4,962","-1,528,500"
17/08/2023,17.15 ( -0.29 %),"2,095","5,986,000","2,857.28","1,643","6,399,100","3,895","-413,100"
16/08/2023,17.15 ( 0.29 %),"1,435","3,761,600","2,621.32","1,454","5,289,500","3,638","-1,527,900"
15/08/2023,17.05 ( -0.87 %),"1,849","3,530,100","1,909.19","1,175","4,559,100","3,880","-1,029,000"
14/08/2023,17.15 ( 0.29 %),"1,688","4,160,100","2,464.51","1,244","4,883,800","3,926","-723,700"
11/08/2023,17.05 ( -0.87 %),"2,093","4,790,400","2,288.77","1,464","6,447,700","4,404","-1,657,300"
10/08/2023,17.2 ( -0.58 %),"1,562","3,837,700","2,456.91","1,510","5,662,800","3,750","-1,825,100"
09/08/2023,17.3 ( -0.29 %),"1,863","4,571,000","2,453.57","1,274","5,439,100","4,269","-868,100"
08/08/2023,17.35 ( 0 %),"1,702","6,011,400","3,531.96","1,601","6,705,200","4,188","-693,800"
07/08/2023,17.35 ( 1.17 %),"1,804","8,330,600","4,617.85","2,023","5,883,300","2,908","2,447,300"
04/08/2023,17.15 ( -0.29 %),"1,600","5,116,100","3,197.56","1,282","4,782,100","3,730","334,000"
03/08/2023,17.2 ( -1.15 %),"1,709","4,214,600","2,466.12","1,385","5,264,900","3,801","-1,050,300"
02/08/2023,17.4 ( -1.14 %),"1,328","3,246,600","2,444.73","1,167","3,634,000","3,114","-387,400"
01/08/2023,17.55 ( 0.86 %),"1,660","5,887,000","3,546.39","2,296","8,465,000","3,687","-2,578,000"
