Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
03/07/2023,18.45 ( -0.81 %),"1,925","3,865,600","2,008.1","1,108","3,942,900","3,559","-77,300"
30/06/2023,18.6 ( 1.09 %),"1,329","5,380,500","4,048.53","1,846","5,828,400","3,157","-447,900"
29/06/2023,18.35 ( -2.39 %),"2,393","4,206,300","1,757.75","1,228","5,617,100","4,574","-1,410,800"
28/06/2023,18.75 ( 0.27 %),"1,385","3,759,100","2,714.15","1,514","4,741,400","3,132","-982,300"
27/06/2023,18.7 ( -0.53 %),"1,425","2,992,300","2,099.86","1,469","4,099,300","2,791","-1,107,000"
26/06/2023,18.8 ( 0.53 %),"1,492","3,686,900","2,471.11","1,829","5,009,200","2,739","-1,322,300"
23/06/2023,18.65 ( -0.27 %),0,0,0,0,0,0,0
22/06/2023,18.7 ( 0.27 %),"1,713","3,861,000","2,253.94","2,080","4,729,500","2,274","-868,500"
21/06/2023,18.65 ( -0.27 %),"1,731","3,304,500","1,909.01","1,747","3,432,300","1,965","-127,800"
20/06/2023,18.7 ( 1.63 %),"2,173","4,149,300","1,909.48","2,209","4,021,600","1,821","127,700"
19/06/2023,18.35 ( -1.34 %),"1,957","3,820,300","1,952.12","1,304","3,843,100","2,947","-22,800"
16/06/2023,18.6 ( -0.53 %),"1,682","4,535,800","2,696.67","2,298","6,903,000","3,004","-2,367,200"
15/06/2023,18.65 ( 0 %),"1,529","3,123,300","2,042.71","1,264","3,694,100","2,923","-570,800"
14/06/2023,18.65 ( 0.27 %),"1,645","3,963,300","2,409.3","1,890","4,685,300","2,479","-722,000"
13/06/2023,18.6 ( 1.09 %),"1,444","2,600,300","1,800.76","1,460","2,783,300","1,906","-183,000"
12/06/2023,18.4 ( -0.54 %),"2,215","4,724,200","2,132.82","2,007","4,927,100","2,455","-202,900"
09/06/2023,18.5 ( -1.07 %),"2,444","3,824,600","1,564.89","2,468","4,688,700","1,900","-864,100"
08/06/2023,18.7 ( -1.58 %),"1,862","3,201,900","1,719.6","2,244","4,448,600","1,982","-1,246,700"
07/06/2023,19 ( -1.04 %),"4,131","3,400,500",823.17,"2,429","4,181,500","1,721","-781,000"
06/06/2023,19.2 ( 0.79 %),"1,576","5,246,600","3,329.06","2,297","5,598,200","2,437","-351,600"
