Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
03/03/2021,26.95 ( 0.94 %),"3,333","10,199,000","3,060.01","4,228","16,300,200","3,855","-6,101,200"
02/03/2021,26.7 ( 3.49 %),"4,441","1,496,050",336.87,"4,424","1,600,200",362,"-104,150"
01/03/2021,25.8 ( 2.58 %),"1,773","5,977,500","3,371.4","2,303","7,389,500","3,209","-1,412,000"
26/02/2021,25.15 ( -1.37 %),"3,120","8,845,600","2,835.13","1,568","7,430,200","4,739","1,415,400"
25/02/2021,25.5 ( 0.2 %),"3,045","9,991,300","3,281.22","2,022","10,215,000","5,052","-223,700"
24/02/2021,25.45 ( -1.93 %),"2,579","7,434,800","2,882.82","2,567","10,373,200","4,041","-2,938,400"
23/02/2021,25.95 ( 0.58 %),"1,946","8,142,800","4,184.38","3,401","10,669,000","3,137","-2,526,200"
22/02/2021,25.8 ( 0.98 %),"2,103","8,650,400","4,113.36","3,389","12,661,800","3,736","-4,011,400"
19/02/2021,25.55 ( 0.2 %),"2,726","7,200,500","2,641.42","2,543","9,072,200","3,568","-1,871,700"
18/02/2021,25.5 ( 0.39 %),"2,347","6,764,500","2,882.19","3,143","10,422,000","3,316","-3,657,500"
17/02/2021,25.4 ( 5.39 %),"2,293","6,904,600","3,011.16","2,215","6,324,200","2,855","580,400"
09/02/2021,24.1 ( 2.77 %),"1,455","511,880",351.81,"1,767","569,570",322,"-57,690"
08/02/2021,23.45 ( -2.7 %),"2,832","655,340",231.41,"1,857","758,360",408,"-103,020"
05/02/2021,24.1 ( 2.34 %),"1,671","5,564,000","3,329.74","1,798","6,413,000","3,567","-849,000"
04/02/2021,23.55 ( -1.87 %),"2,262","6,774,800","2,995.05","1,782","6,461,200","3,626","313,600"
03/02/2021,24 ( 3.45 %),"1,925","7,820,400","4,062.55","2,144","8,032,600","3,747","-212,200"
02/02/2021,23.2 ( 4.5 %),"1,462","4,773,600","3,265.12","1,925","5,993,900","3,114","-1,220,300"
01/02/2021,22.2 ( -0.45 %),"1,747","5,795,400","3,317.34","1,835","6,591,600","3,592","-796,200"
29/01/2021,22.3 ( 2.76 %),"2,994","11,804,500","3,942.72","2,151","8,636,400","4,015","3,168,100"
28/01/2021,21.7 ( -6.87 %),"2,185","6,427,300","2,941.56","2,466","11,828,200","4,797","-5,400,900"
