Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
18/07/2024,21 ( 0.96 %),847,"3,850,000","4,545.45",927,"4,952,500","5,343","-1,102,500"
17/07/2024,20.8 ( 0 %),"1,050","3,739,600","3,561.52","1,049","4,997,000","4,764","-1,257,400"
16/07/2024,20.8 ( 0 %),867,"3,627,000","4,183.39",730,"3,866,100","5,296","-239,100"
15/07/2024,20.8 ( 0 %),813,"3,433,500","4,223.25",687,"4,509,800","6,564","-1,076,300"
12/07/2024,20.8 ( -0.48 %),985,"4,153,900","4,217.16",710,"3,933,900","5,541","220,000"
11/07/2024,20.9 ( 0 %),898,"3,987,900","4,440.87",744,"3,829,800","5,148","158,100"
10/07/2024,20.9 ( 0 %),"1,126","4,482,700","3,981.08",811,"4,183,100","5,158","299,600"
09/07/2024,20.9 ( 0.24 %),"1,215","4,422,300","3,639.75",976,"5,271,500","5,401","-849,200"
08/07/2024,20.85 ( -0.24 %),"1,333","3,883,400","2,913.28","1,015","4,778,900","4,708","-895,500"
05/07/2024,20.9 ( 0 %),"1,014","3,494,200","3,445.96",900,"4,429,900","4,922","-935,700"
04/07/2024,20.9 ( -0.24 %),"1,304","5,140,300","3,941.95",777,"3,944,600","5,077","1,195,700"
03/07/2024,20.95 ( 0.24 %),"1,484","5,542,600","3,734.91",855,"3,872,000","4,529","1,670,600"
02/07/2024,20.9 ( 0.24 %),"1,757","5,274,800","3,002.16",816,"5,074,800","6,219","200,000"
01/07/2024,20.85 ( 0.24 %),"1,080","4,269,900","3,953.61",868,"4,997,700","5,758","-727,800"
28/06/2024,20.8 ( 0 %),"1,216","4,616,500","3,796.46",916,"4,871,700","5,318","-255,200"
27/06/2024,20.8 ( -1.65 %),"2,487","5,158,000","2,073.98","1,327","7,054,400","5,316","-1,896,400"
26/06/2024,21.15 ( 0 %),"2,368","4,827,000","2,038.43","1,040","5,190,800","4,991","-363,800"
25/06/2024,21.15 ( -6.42 %),"1,884","4,843,300","2,570.75","1,165","6,304,100","5,411","-1,460,800"
24/06/2024,22.6 ( -4.84 %),"2,182","7,344,100","3,365.77","1,803","8,861,000","4,915","-1,516,900"
21/06/2024,23.75 ( 2.15 %),"1,334","6,224,100","4,665.74","1,875","6,689,500","3,568","-465,400"
