Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
25/10/2023,25.9 ( 0.39 %),407,"1,406,500","3,455.77",616,"1,666,100","2,705","-259,600"
24/10/2023,25.8 ( 4.03 %),655,"2,301,800","3,514.2",734,"2,037,200","2,775","264,600"
23/10/2023,24.8 ( 1.43 %),385,"1,661,200","4,314.81",547,"1,721,500","3,147","-60,300"
20/10/2023,24.45 ( -0.61 %),419,"1,236,600","2,951.31",536,"1,562,500","2,915","-325,900"
19/10/2023,24.6 ( -0.4 %),431,"1,494,400","3,467.29",506,"1,607,200","3,176","-112,800"
18/10/2023,24.7 ( -0.2 %),372,"1,395,900","3,752.42",598,"1,728,300","2,890","-332,400"
17/10/2023,24.75 ( -0.2 %),378,"1,055,600","2,792.59",505,"1,201,200","2,379","-145,600"
16/10/2023,24.8 ( 0 %),382,"1,022,100","2,675.65",489,"1,298,500","2,655","-276,400"
13/10/2023,24.8 ( 0.2 %),475,"1,354,600","2,851.79",396,"1,559,700","3,939","-205,100"
12/10/2023,24.75 ( 0 %),410,"1,312,400","3,200.98",549,"1,561,800","2,845","-249,400"
11/10/2023,24.75 ( 0.61 %),413,"1,044,500","2,529.06",350,"993,800","2,839","50,700"
10/10/2023,24.6 ( 0.2 %),470,"1,244,300","2,647.45",455,"1,322,200","2,906","-77,900"
09/10/2023,24.55 ( 0.2 %),565,"1,135,400","2,009.56",446,"1,239,300","2,779","-103,900"
06/10/2023,24.5 ( 0 %),464,"1,388,500","2,992.46",403,"1,508,800","3,744","-120,300"
05/10/2023,24.5 ( 0.2 %),490,"1,074,900","2,193.67",498,"1,210,100","2,430","-135,200"
04/10/2023,24.45 ( -1.81 %),501,"1,287,100","2,569.06",450,"1,638,000","3,640","-350,900"
03/10/2023,24.9 ( -0.4 %),447,"1,313,800","2,939.15",628,"1,927,800","3,070","-614,000"
02/10/2023,25 ( 0 %),401,"1,342,700","3,348.38",548,"1,302,800","2,377","39,900"
29/09/2023,25 ( 0 %),660,"1,501,800","2,275.45",556,"1,613,200","2,901","-111,400"
28/09/2023,25 ( -4.76 %),"1,023","1,715,400","1,676.83",791,"2,821,100","3,566","-1,105,700"
