Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
19/08/2024,21.6 ( 0 %),"1,137","3,567,000","3,137.2",515,"3,172,700","6,161","394,300"
16/08/2024,21.6 ( 0.23 %),"1,100","3,821,500","3,474.09",651,"4,424,300","6,796","-602,800"
15/08/2024,21.55 ( -0.23 %),820,"2,907,000","3,545.12",637,"3,474,600","5,455","-567,600"
14/08/2024,21.6 ( 1.41 %),607,"2,661,300","4,384.35",528,"3,113,600","5,897","-452,300"
13/08/2024,21.3 ( -2.07 %),768,"3,509,800","4,570.05",630,"3,301,400","5,240","208,400"
12/08/2024,21.75 ( 0.23 %),828,"3,820,400","4,614.01",669,"3,402,200","5,086","418,200"
08/08/2024,21.6 ( 0 %),855,"3,399,400","3,975.91",713,"5,111,600","7,169","-1,712,200"
07/08/2024,21.6 ( -1.82 %),796,"3,235,800","4,065.08",857,"4,522,700","5,277","-1,286,900"
06/08/2024,22 ( 0.46 %),783,"3,840,400","4,904.73",782,"4,350,400","5,563","-510,000"
05/08/2024,21.9 ( -3.1 %),"1,037","4,034,300","3,890.36",966,"4,336,400","4,489","-302,100"
02/08/2024,22.6 ( 2.96 %),867,"4,067,600","4,691.58",994,"4,950,300","4,980","-882,700"
01/08/2024,21.95 ( 0.69 %),"1,376","4,118,500","2,993.1","1,519","5,541,200","3,648","-1,422,700"
31/07/2024,21.8 ( -0.46 %),513,"2,984,500","5,817.74",870,"4,134,300","4,752","-1,149,800"
30/07/2024,21.9 ( -0.23 %),565,"3,563,500","6,307.08",690,"3,214,700","4,659","348,800"
29/07/2024,21.95 ( 0 %),628,"3,462,500","5,513.54",761,"3,497,400","4,596","-34,900"
26/07/2024,21.95 ( 0.23 %),764,"3,283,600","4,297.91",840,"3,757,100","4,473","-473,500"
25/07/2024,21.9 ( -0.23 %),883,"3,839,200","4,347.9",863,"4,536,700","5,257","-697,500"
24/07/2024,21.95 ( 2.33 %),"1,072","3,643,300","3,398.6","1,333","5,252,200","3,940","-1,608,900"
22/07/2024,0 ( 0 %),998,"4,987,000","4,996.99",913,"3,743,800","4,101","1,243,200"
19/07/2024,0 ( 0 %),935,"3,945,900","4,220.21",840,"3,552,600","4,229","393,300"
