Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
13/09/2022,31.5 ( 0 %),568,"1,445,200","2,544.37",296,"1,681,000","5,679","-235,800"
12/09/2022,31.5 ( -1.25 %),560,"1,378,500","2,461.61",324,"1,897,300","5,856","-518,800"
09/09/2022,31.9 ( -0.31 %),608,"1,537,000","2,527.96",345,"1,971,700","5,715","-434,700"
08/09/2022,31.95 ( -0.16 %),597,"1,465,600","2,454.94",399,"1,829,800","4,586","-364,200"
07/09/2022,32 ( 0 %),671,"1,773,000","2,642.32",426,"1,977,800","4,643","-204,800"
06/09/2022,32 ( 0 %),655,"1,751,000","2,673.28",465,"2,046,700","4,402","-295,700"
05/09/2022,32 ( -0.93 %),689,"1,404,700","2,038.75",435,"1,659,400","3,815","-254,700"
31/08/2022,32.25 ( -0.15 %),818,"2,682,700","3,279.58",902,"2,801,800","3,106","-119,100"
30/08/2022,32.3 ( 0.31 %),696,"1,332,700","1,914.8",262,"1,191,200","4,547","141,500"
29/08/2022,32.2 ( -0.62 %),623,"1,655,000","2,656.5",280,"1,923,700","6,870","-268,700"
26/08/2022,32.4 ( 0 %),666,"1,926,500","2,892.64",257,"2,201,800","8,567","-275,300"
25/08/2022,32.4 ( 0 %),590,"1,704,900","2,889.66",270,"1,813,600","6,717","-108,700"
24/08/2022,32.4 ( -0.31 %),592,"1,880,800","3,177.03",359,"2,108,500","5,873","-227,700"
23/08/2022,32.5 ( 0 %),690,"2,085,100","3,021.88",421,"2,233,400","5,305","-148,300"
22/08/2022,32.5 ( 3.83 %),596,"2,476,700","4,155.54",635,"2,117,900","3,335","358,800"
19/08/2022,31.25 ( -0.48 %),615,"1,856,700","3,019.02",353,"1,982,400","5,616","-125,700"
18/08/2022,31.35 ( -0.48 %),630,"2,281,700","3,621.75",375,"2,471,100","6,590","-189,400"
17/08/2022,31.5 ( 0 %),542,"2,026,500","3,738.93",410,"2,320,900","5,661","-294,400"
16/08/2022,31.45 ( -0.16 %),551,"1,833,700","3,327.95",336,"2,133,700","6,350","-300,000"
15/08/2022,31.5 ( 0.32 %),568,"1,882,600","3,314.44",359,"2,085,600","5,809","-203,000"
