Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/11/2022,22.2,10.76,-0.6(-2.63 %),"5,828,500",127.3,"960,000",20.93,22.2,22.4,21.3
11/11/2022,22.8,11.06,0(0.00 %),"5,479,500",128.66,0,0,23.5,23.95,22.8
10/11/2022,22.75,11.03,-1.65(-6.76 %),"7,580,100",174.05,"10,833,900",307.25,24,24.1,22.65
09/11/2022,24.35,11.81,0.15(0.62 %),"3,645,200",90.08,"490,000",11.03,24.5,25.1,24.2
08/11/2022,24.15,11.71,0.35(1.47 %),"5,353,800",129.89,"9,134,800",229.04,23.75,24.9,23
07/11/2022,23.75,11.52,-1.75(-6.86 %),"6,326,200",154.3,"4,599,000",122.01,25.45,25.8,23.75
04/11/2022,25.5,12.36,-0.4(-1.54 %),"12,626,400",313.48,"4,783,800",132.27,25,25.5,24.05
03/11/2022,25.85,12.53,0.65(2.58 %),"6,663,000",168.79,"2,285,000",56.99,24.65,25.85,24.65
02/11/2022,25.2,12.22,-0.5(-1.95 %),"5,442,300",138.06,"3,160,500",78.03,25.7,25.8,25.05
01/11/2022,25.65,12.44,1.05(4.27 %),"8,603,400",220.12,0,0,25,26,25
31/10/2022,24.6,11.93,0.2(0.82 %),"7,284,700",175.94,0,0,24.6,24.8,23.5
28/10/2022,24.4,11.83,1.5(6.55 %),"12,484,200",302.66,"1,480,530",35.29,23.6,24.4,23.5
27/10/2022,22.85,11.08,1.45(6.78 %),"5,222,800",116.96,"3,950,000",84.26,21.5,22.85,21.5
26/10/2022,21.4,10.38,0.1(0.47 %),"3,153,400",67.44,0,0,21.7,21.8,21.05
25/10/2022,21.3,10.33,0(0.00 %),"9,593,300",202.92,"4,470,100",97.9,21.3,22.45,20
24/10/2022,21.3,10.33,-1.6(-6.99 %),"11,800,600",256.63,"26,900,000",618.75,23.05,23.35,21.3
21/10/2022,22.9,11.1,-1.7(-6.91 %),"9,633,400",229.42,0,0,24.85,24.85,22.9
20/10/2022,24.6,11.93,-0.6(-2.38 %),"5,210,100",129.02,"1,150,000",28.75,25.1,25.1,24.55
19/10/2022,25.2,12.22,-0.1(-0.40 %),"4,571,000",114.16,"269,100",6.81,25.3,25.5,24.6
18/10/2022,25.3,12.27,0.2(0.80 %),"5,030,200",128.32,"239,900",6.31,25.6,25.9,25.15
