Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/02/2023,26.85,13.02,0.25(0.94 %),"2,949,800",79.22,"330,000",9.39,26.5,27.4,26.5
13/02/2023,26.6,12.9,-0.4(-1.48 %),"2,897,200",77.03,"1,144,000",31.97,26.85,26.9,26.35
10/02/2023,26.95,13.07,-0.35(-1.28 %),"2,626,000",71.28,0,0,27.35,27.5,26.9
09/02/2023,27.3,13.24,-0.6(-2.15 %),"2,757,300",76.22,"1,025,000",28.76,27.7,27.85,27.3
08/02/2023,27.85,13.5,0.45(1.64 %),"2,709,000",74.87,"5,900,000",162.44,27.5,27.95,27.4
07/02/2023,27.4,13.29,-0.6(-2.14 %),"3,288,400",91.23,"3,250,000",88.75,27.95,28.05,27.4
06/02/2023,27.95,13.55,0.85(3.14 %),"3,183,300",87.77,"3,220,000",88.45,27.1,28,27.05
03/02/2023,27.1,13.14,-0.9(-3.21 %),"6,448,000",177.11,"1,475,000",39.73,28.1,28.2,27.1
02/02/2023,28,13.58,-0.2(-0.71 %),"3,795,200",106.56,"920,000",26.08,28.2,28.4,27.6
01/02/2023,28.2,13.67,-1.2(-4.08 %),"5,944,500",171.55,"1,970,000",58.79,29.5,29.5,28
31/01/2023,29.4,14.26,0.7(2.44 %),"6,148,400",174.77,"221,000",6.75,28.65,29.4,28.05
30/01/2023,28.7,13.92,-0.4(-1.37 %),"5,917,000",170.23,"541,000",16.8,29.05,29.05,28.55
27/01/2023,29.05,14.09,-0.05(-0.17 %),"5,539,200",163.12,0,0,29.35,29.7,29
19/01/2023,29.1,14.11,0(0.00 %),"4,742,400",137.73,"5,561,000",164.01,28.85,29.3,28.85
18/01/2023,29.1,14.11,0.1(0.34 %),"3,241,200",94.11,"6,850,090",209.1,29.1,29.15,28.9
17/01/2023,29,14.06,0.9(3.20 %),"6,179,200",178.67,"2,244,700",63.67,28.4,29.3,28.35
16/01/2023,28.1,13.63,0.3(1.08 %),"2,492,900",69.54,"12,561,700",349.54,27.85,28.1,27.65
13/01/2023,27.8,13.48,-0.1(-0.36 %),"2,810,200",78.7,0,0,27.9,28.3,27.8
12/01/2023,27.85,13.5,0.15(0.54 %),"2,124,100",58.88,"1,403,100",38.89,27.65,27.95,27.6
11/01/2023,27.65,13.41,0.15(0.55 %),"3,136,500",87.09,"307,300",8.45,27.45,28,27.3
