Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/11/2021,54,26.18,-0.9(-1.64 %),"21,915,600","1,197.3",0,0,55.1,55.5,53.9
25/11/2021,54.9,26.62,-0.6(-1.08 %),"17,981,000",993.47,"3,301,400",193.29,56,56,54.7
24/11/2021,55.5,26.91,2.9(5.51 %),"52,375,300","2,832.8",0,0,52.6,55.7,52.3
23/11/2021,52.6,25.51,-0.5(-0.94 %),"10,596,400",559.09,"3,520,000",179.58,53.4,53.5,52.4
22/11/2021,53.1,25.75,0.8(1.53 %),"23,613,400","1,263.58","720,000",36.68,52.3,54.8,52.3
19/11/2021,52.3,25.36,0.8(1.55 %),"29,907,300","1,567.94","1,127,900",57.95,51.8,53.4,51.2
18/11/2021,51.5,24.97,-0.7(-1.34 %),"12,833,900",664.07,"152,000",7.67,52,52.2,51.4
17/11/2021,52.2,25.31,0.2(0.38 %),"12,113,200",629.57,"110,000",5.68,52,52.4,51.7
16/11/2021,52,25.21,0(0.00 %),"12,519,700",653.58,"1,617,000",82.87,52,52.9,51.6
15/11/2021,52,25.21,-0.5(-0.95 %),"11,079,700",580.41,"2,959,000",152.76,52.8,53,51.9
12/11/2021,52.5,25.46,1(1.94 %),"12,719,800",657.67,"170,000",8.22,51.4,52.7,51.1
11/11/2021,51.5,24.97,-0.2(-0.39 %),"21,838,500","1,123.7","247,000",12.55,51.7,52.4,50.7
10/11/2021,51.7,25.07,-0.6(-1.15 %),"19,484,600","1,014.09","823,000",41.67,52.6,52.7,51.6
09/11/2021,52.3,25.36,-0.3(-0.57 %),"21,533,900","1,136.18","238,000",13.09,53,53.3,52.3
08/11/2021,52.6,25.51,-0.4(-0.75 %),"21,189,500","1,116.37","100,000",5.67,52.8,53.3,52.3
05/11/2021,53,25.7,-0.3(-0.56 %),"13,453,700",713.02,"235,000",13.03,53.5,53.5,52.7
04/11/2021,53.3,25.85,-0.4(-0.74 %),"18,683,600",994.97,"300,000",14.99,53.7,54.2,52.8
03/11/2021,53.7,26.04,2.1(4.07 %),"39,738,000","2,118.2","980,000",50.51,52.3,54.2,52
02/11/2021,51.6,25.02,0(0.00 %),"15,468,300",798.57,0,0,51.8,51.8,51.5
01/11/2021,51.6,25.02,0(0.00 %),"25,398,000","1,315.92","20,000",1.1,51.7,52.5,51.5
