Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/01/2024,35.25,17.09,-0.2(-0.56 %),"3,141,400",111.26,"961,600",36.44,35.25,35.55,35.25
23/01/2024,35.45,17.19,0.5(1.43 %),"10,075,300",359.45,"4,147,600",153.19,35.5,36,35.4
22/01/2024,34.95,16.95,0(0.00 %),"4,313,700",150.5,"1,442,200",49.55,35.3,35.3,34.7
19/01/2024,34.95,16.95,0.55(1.60 %),"7,947,400",276.97,"351,000",12.42,34.6,35.15,34.5
18/01/2024,34.4,16.68,0.35(1.03 %),"4,108,200",141.02,"2,127,200",73.15,34.25,34.6,34.05
17/01/2024,34.05,16.51,-0.1(-0.29 %),"4,420,000",151.6,"696,201",24.41,34.15,34.65,34
16/01/2024,34.15,16.56,-0.15(-0.44 %),"4,458,700",151.45,"2,004,200",68.96,34.1,34.2,33.8
15/01/2024,34.3,16.63,-0.35(-1.01 %),"3,727,300",128.68,"3,220,800",111.65,34.7,34.8,34.3
12/01/2024,34.65,16.8,0.5(1.46 %),"10,186,600",349.58,"1,800,200",63.35,33.85,34.7,33.55
11/01/2024,34.15,16.56,-0.25(-0.73 %),"6,731,000",230.75,"4,066,500",140.26,34.3,34.6,33.8
10/01/2024,34.4,16.68,-0.1(-0.29 %),"7,189,800",247.96,"285,000",9.93,34.55,34.7,34.25
09/01/2024,34.5,16.73,0.4(1.17 %),"6,900,500",235.52,"935,000",32.05,34,34.5,33.8
08/01/2024,34.1,16.54,0.9(2.71 %),"6,323,800",213.52,"6,110,000",202.85,33.5,34.15,33.35
05/01/2024,33.2,16.1,0.1(0.30 %),"3,569,900",118.39,0,0,33.1,33.4,33
04/01/2024,33.1,16.05,0.5(1.53 %),"10,073,900",334.72,"2,425,000",78.88,32.6,33.65,32.55
03/01/2024,32.6,15.81,0.5(1.56 %),"5,610,600",180.84,"504,900",16.57,31.9,32.6,31.85
02/01/2024,32.1,15.57,0.3(0.94 %),"3,710,100",118.89,"5,965,001",190.21,31.9,32.25,31.8
29/12/2023,31.8,15.42,0.3(0.95 %),"4,231,700",134.51,"466,500",15.72,31.7,31.95,31.5
28/12/2023,31.5,15.27,0.65(2.11 %),"5,753,400",180.3,"2,961,000",91.8,30.9,31.65,30.9
27/12/2023,30.85,14.96,0.05(0.16 %),"2,015,600",62.43,"8,480,000",261.76,30.85,31.15,30.85
