Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
05/09/2023,35,16.97,0.5(1.45 %),"7,998,900",279.66,"37,579,180","1,206.76",34.8,35.15,34.75
31/08/2023,34.5,16.73,0.5(1.47 %),"4,121,700",141.68,3,0,34.1,34.5,34.1
30/08/2023,34,16.49,0.1(0.29 %),"4,267,500",145.35,"21,004",0.71,34,34.3,33.9
29/08/2023,33.9,16.44,-0.1(-0.29 %),"3,702,500",125.74,"5,184,812",174.36,34,34.25,33.75
28/08/2023,34,16.49,0.35(1.04 %),"4,017,200",136,0,0,33.85,34.1,33.6
25/08/2023,33.65,16.32,-0.15(-0.44 %),"3,638,000",122.3,0,0,33.7,33.85,33.4
24/08/2023,33.8,16.39,0.6(1.81 %),"4,814,900",162.48,"1,081,168",33.77,33.5,33.95,33.4
23/08/2023,33.2,16.1,0.1(0.30 %),"9,087,900",306.33,"513,463",16.85,34,34.2,33.2
22/08/2023,33.1,16.05,0.3(0.91 %),"6,716,400",217.87,"12,672,751",413.84,32.75,33.1,31.9
21/08/2023,32.75,15.88,0.25(0.77 %),"5,356,600",174.69,"249,322",8.1,32.5,32.95,32.1
18/08/2023,32.5,15.76,-2.2(-6.34 %),"13,220,000",442.05,"349,921",12.98,34.55,34.55,32.45
17/08/2023,34.7,16.83,-0.6(-1.70 %),"5,308,300",185.71,"2,750,495",97.04,35.3,35.3,34.7
16/08/2023,35.3,17.12,1.2(3.52 %),"13,197,300",461.07,"3,832,816",128.64,34,35.35,33.95
15/08/2023,34.05,16.51,0.25(0.74 %),"4,610,800",156.99,"42,130",1.43,33.9,34.4,33.85
14/08/2023,33.8,16.39,0.1(0.30 %),"4,574,500",153.72,"544,144",18.61,33.75,33.8,33.45
11/08/2023,33.65,16.32,0.15(0.45 %),"5,907,600",197.24,"71,111",2.49,33.55,33.8,33.1
10/08/2023,33.5,16.24,-0.5(-1.47 %),"6,166,000",207.79,"110,128",4,34,34.05,33.5
09/08/2023,34,16.49,0(0.00 %),"4,668,500",158.44,"470,125",16.38,34.05,34.2,33.8
08/08/2023,34,16.49,-0.35(-1.02 %),"5,539,100",189.42,"911,356",31.74,34.4,34.5,33.95
07/08/2023,34.35,16.66,0.75(2.23 %),"5,256,500",180.06,"961,426",32.68,34.2,34.45,34
