Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/01/2022,50.3,24.39,0.5(1.00 %),"16,269,200",824.76,"1,076,600",52.27,49.95,51.4,49.8
21/01/2022,49.8,24.15,0.9(1.84 %),"10,321,600",515.17,"1,430,000",70.37,49,50.8,48.9
20/01/2022,48.95,23.74,0.05(0.10 %),"4,336,100",211.31,"2,468,900",123.9,48.65,48.95,48.6
19/01/2022,48.8,23.66,0(0.00 %),"3,749,500",184.03,"210,000",10.91,49,49.4,48.8
18/01/2022,48.75,23.64,0.15(0.31 %),"7,885,200",384.96,"1,736,000",84.58,48.6,49.45,48.5
17/01/2022,48.6,23.57,-1.15(-2.31 %),"10,990,600",543.23,"788,700",38.85,49.7,50.5,48.6
14/01/2022,49.75,24.12,-0.75(-1.49 %),"5,187,100",259.52,"585,900",28.73,50,50.4,49.5
13/01/2022,50.5,24.49,0.1(0.20 %),"14,417,100",735.14,"427,900",20.25,50.9,51.8,50.2
12/01/2022,50.4,24.44,1.9(3.92 %),"12,044,200",595.49,"50,000",2.26,48.45,50.4,48.4
11/01/2022,48.45,23.49,-0.25(-0.51 %),"7,296,500",355.7,"2,526,300",124.34,48.9,49.1,48.4
10/01/2022,48.65,23.59,-0.85(-1.72 %),"8,771,400",431.14,"2,057,500",103.64,49.5,49.6,48.65
07/01/2022,49.45,23.98,-0.45(-0.90 %),"7,832,200",388.46,"293,000",15.36,49.9,50.1,49.4
06/01/2022,49.9,24.2,-0.6(-1.19 %),"10,716,700",535.72,"591,300",28.79,50.2,50.4,49.6
05/01/2022,50.5,24.49,-0.4(-0.79 %),"9,569,600",486.08,"1,612,500",80.46,50.9,51.2,50.3
04/01/2022,50.9,24.68,0.9(1.80 %),"11,334,600",577.58,"720,000",36.72,50.5,51.2,50.3
31/12/2021,50,24.24,0.7(1.42 %),"9,547,100",477.52,"391,300",20.62,49.5,50.5,49.45
30/12/2021,49.3,23.91,0.2(0.41 %),"5,321,600",262.78,"717,500",36.82,49.2,49.75,49
29/12/2021,49.1,23.81,-0.1(-0.20 %),"6,141,700",302.7,"1,429,100",65.39,49.15,49.65,49
28/12/2021,49.15,23.83,0.25(0.51 %),"7,473,500",365.83,"2,073,300",98.11,49.25,49.35,48.7
27/12/2021,48.85,23.69,-0.05(-0.10 %),"4,727,500",231.33,"3,740,500",181.71,49.4,49.4,48.5
