Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
04/08/2023,33.6,16.29,0.1(0.30 %),"12,322,800",414.29,"927,755",32.21,33.65,34.2,33.45
03/08/2023,33.5,16.24,-0.4(-1.18 %),"4,171,200",140.78,"331,405",11.17,34,34.05,33.5
02/08/2023,33.9,16.44,-0.1(-0.29 %),"4,644,300",157.67,"927,270",32.11,33.9,34.1,33.75
01/08/2023,34,16.49,-0.3(-0.87 %),"8,659,400",297.77,"1,065,285",37.89,34.6,34.6,34
31/07/2023,34.3,16.63,0.5(1.48 %),"7,648,800",262.35,"293,274",9.89,34.1,34.6,34
28/07/2023,33.8,16.39,0.7(2.11 %),"5,630,800",187.67,"4,930,421",163.68,33.05,33.8,33
27/07/2023,33.1,16.05,-0.4(-1.19 %),"7,797,000",257.94,"331,224",11.51,33.35,33.45,32.7
26/07/2023,33.45,16.22,-0.05(-0.15 %),"3,413,000",113.81,"4,770,388",158.27,33.5,33.55,33.2
25/07/2023,33.5,16.24,1(3.08 %),"13,269,100",444.04,"234,225",7.74,32.8,33.8,32.7
24/07/2023,32.45,15.74,0.15(0.46 %),"4,832,200",156.16,"3,931,417",130.44,32.45,32.5,32.15
21/07/2023,32.3,15.66,0.4(1.25 %),"5,206,200",166.49,"93,234",3,31.85,32.3,31.85
20/07/2023,31.9,15.47,-0.4(-1.24 %),"5,263,800",168.27,"408,497",13.22,32.4,32.4,31.8
19/07/2023,32.3,15.66,0(0.00 %),"5,556,900",180.81,"1,486,767",48.34,32.65,32.9,32.25
18/07/2023,32.3,15.66,0.4(1.25 %),"6,508,500",208.37,"2,013,572",64.47,31.9,32.3,31.8
17/07/2023,31.9,15.47,-0.1(-0.31 %),"3,652,700",116.57,"3,569,166",114.07,32.1,32.1,31.8
14/07/2023,31.95,15.49,-0.05(-0.16 %),"4,472,000",142.41,"186,332",6,32.2,32.2,31.7
13/07/2023,31.95,15.49,0.25(0.79 %),"4,412,100",140.48,"4,140,566",133.26,31.7,32,31.65
12/07/2023,31.65,15.35,-0.35(-1.09 %),"4,341,600",137.81,"1,776,749",57.83,31.9,32,31.6
11/07/2023,31.95,15.49,-0.05(-0.16 %),"5,708,100",183.33,"93,167",3,32.2,32.35,31.95
10/07/2023,32,15.52,0.4(1.27 %),"4,982,800",159.04,"1,786,751",55.1,32,32.1,31.7
