Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
11/10/2022,33 ( -1.49 %),"2,161","2,830,700","1,309.9","2,032","2,798,800","1,377","31,900"
10/10/2022,33.5 ( 5.35 %),"2,007","3,407,300","1,697.71","1,415","2,229,900","1,576","1,177,400"
07/10/2022,31.8 ( -1.24 %),"1,545","2,900,700","1,877.48","1,403","2,373,100","1,691","527,600"
06/10/2022,32.2 ( -2.42 %),"1,020","1,947,800","1,909.61",997,"1,948,800","1,955","-1,000"
05/10/2022,33 ( 3.12 %),"1,252","2,241,600","1,790.42","1,051","2,266,400","2,156","-24,800"
04/10/2022,32 ( -1.23 %),"1,701","2,731,700","1,605.94","1,088","2,581,400","2,373","150,300"
03/10/2022,32.35 ( -1.67 %),"1,710","2,760,100","1,614.09","2,129","2,378,600","1,117","381,500"
30/09/2022,32.9 ( -4.36 %),"2,692","3,124,300","1,160.59","1,250","4,459,900","3,568","-1,335,600"
29/09/2022,34.35 ( -1.58 %),"1,494","1,503,400","1,006.29",780,"2,341,000","3,001","-837,600"
28/09/2022,34.9 ( -1.41 %),"1,293","1,595,000","1,233.57",789,"2,119,500","2,686","-524,500"
27/09/2022,35.4 ( -1.94 %),"2,042","2,313,700","1,133.06",847,"2,149,500","2,538","164,200"
26/09/2022,36.1 ( -2.96 %),"2,272","2,617,500","1,152.07","1,208","2,415,600","2,000","201,900"
23/09/2022,37.2 ( -1.06 %),"2,280","3,250,900","1,425.83",865,"2,542,700","2,940","708,200"
22/09/2022,37.55 ( -0.92 %),"2,092","2,515,600","1,202.49",720,"2,518,400","3,498","-2,800"
21/09/2022,37.9 ( -0.26 %),910,"1,263,400","1,388.35",607,"1,173,000","1,932","90,400"
20/09/2022,38 ( 0 %),"1,501","2,030,600","1,352.83",955,"2,327,500","2,437","-296,900"
19/09/2022,38 ( -3.06 %),"1,778","1,805,800","1,015.64",964,"2,301,900","2,388","-496,100"
16/09/2022,39.15 ( -0.38 %),"1,032","1,657,400","1,606.01",829,"1,878,700","2,266","-221,300"
15/09/2022,39.3 ( -0.25 %),"1,214","1,693,000","1,394.56",632,"1,233,400","1,952","459,600"
14/09/2022,39.4 ( -1.75 %),"1,885","2,722,800","1,444.46",797,"1,713,600","2,150","1,009,200"
