Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
08/05/2023,37.8 ( 0 %),592,"942,900","1,592.74",921,"1,702,800","1,849","-759,900"
05/05/2023,37.8 ( 0.93 %),898,"1,898,300","2,113.92","1,111","2,225,200","2,003","-326,900"
04/05/2023,37.45 ( 0 %),407,"1,071,500","2,632.68","1,084","1,757,100","1,621","-685,600"
28/04/2023,37.45 ( 0 %),0,0,0,0,0,0,0
27/04/2023,37.45 ( 1.49 %),778,"1,522,000","1,956.3","1,200","1,882,200","1,568","-360,200"
26/04/2023,36.9 ( 1.37 %),0,0,0,0,0,0,0
25/04/2023,36.4 ( -1.09 %),342,"520,600","1,522.22",788,"898,600","1,140","-378,000"
24/04/2023,36.75 ( -0.14 %),467,"691,800","1,481.37",542,"836,400","1,543","-144,600"
21/04/2023,36.75 ( 0.68 %),785,"1,063,800","1,355.16",818,"1,352,000","1,653","-288,200"
20/04/2023,36.45 ( 0.14 %),497,"1,189,400","2,393.16",584,"1,014,200","1,737","175,200"
19/04/2023,36.4 ( -1.09 %),0,0,0,0,0,0,0
18/04/2023,36.8 ( 1.94 %),"1,725","840,100",487.01,709,"1,100,300","1,552","-260,200"
17/04/2023,36.1 ( -1.1 %),"1,014","1,062,000","1,047.34",592,"1,166,600","1,971","-104,600"
14/04/2023,36.5 ( -1.88 %),906,"923,000","1,018.76",709,"1,692,300","2,387","-769,300"
13/04/2023,37.2 ( 0.54 %),"1,250","1,023,100",818.48,946,"1,912,000","2,021","-888,900"
12/04/2023,37 ( 0 %),901,"1,071,500","1,189.23",694,"1,373,900","1,980","-302,400"
11/04/2023,36.95 ( -0.94 %),"1,162","1,342,700","1,155.51",718,"1,988,600","2,770","-645,900"
10/04/2023,37.3 ( -1.06 %),"1,259","1,901,000","1,509.93","1,019","3,150,600","3,092","-1,249,600"
07/04/2023,37.7 ( 0.8 %),"1,004","2,424,800","2,415.14","1,155","3,137,000","2,716","-712,200"
06/04/2023,37.35 ( -1.97 %),"1,021","1,935,900","1,896.08","1,020","2,621,300","2,570","-685,400"
