Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
03/07/2023,37.65 ( 0.67 %),739,"795,700","1,076.73",776,"1,154,300","1,488","-358,600"
30/06/2023,37.35 ( -0.4 %),803,"918,000","1,143.21",696,"1,101,100","1,582","-183,100"
29/06/2023,37.5 ( -1.57 %),935,"1,165,800","1,246.84",932,"1,613,900","1,732","-448,100"
28/06/2023,38.1 ( -0.26 %),840,"852,300","1,014.64",968,"1,473,400","1,522","-621,100"
27/06/2023,38.15 ( 1.46 %),"1,069","1,658,100","1,551.08","1,494","1,920,400","1,285","-262,300"
26/06/2023,37.55 ( 0.13 %),939,"1,726,900","1,839.08","1,043","1,395,000","1,337","331,900"
23/06/2023,37.5 ( -0.53 %),0,0,0,0,0,0,0
22/06/2023,37.65 ( 0.4 %),791,"1,107,700","1,400.38",730,"922,400","1,264","185,300"
21/06/2023,37.5 ( 0.81 %),885,"1,156,400","1,306.67",714,"930,800","1,304","225,600"
20/06/2023,37.2 ( 0 %),"1,148","1,285,600","1,119.86",742,"1,183,400","1,595","102,200"
19/06/2023,37.2 ( 0 %),984,"1,224,800","1,244.72",664,"1,415,300","2,131","-190,500"
16/06/2023,37.2 ( -2.87 %),821,"921,400","1,122.29",732,"1,337,900","1,828","-416,500"
15/06/2023,38.3 ( 0.66 %),"2,133","2,409,400","1,129.58","1,616","2,602,300","1,610","-192,900"
14/06/2023,38.05 ( 0 %),573,"725,300","1,265.79",887,"1,384,800","1,561","-659,500"
13/06/2023,38.05 ( 0.26 %),921,"1,005,500","1,091.75",700,"910,800","1,301","94,700"
12/06/2023,37.95 ( -0.13 %),864,"1,063,700","1,231.13",695,"1,335,000","1,921","-271,300"
09/06/2023,38 ( -0.78 %),841,"1,066,700","1,268.37",601,"1,237,600","2,059","-170,900"
08/06/2023,38.3 ( -1.54 %),779,"949,200","1,218.49",887,"1,418,200","1,599","-469,000"
07/06/2023,38.9 ( 0 %),"1,906","2,242,300","1,176.44","1,100","2,238,400","2,035","3,900"
06/06/2023,38.9 ( -0.51 %),700,"1,194,200","1,706",958,"1,509,100","1,575","-314,900"
