Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
23/05/2024,40.3 ( 6.9 %),"3,051","21,052,900","6,900.33","3,341","7,523,900","2,252","13,529,000"
22/05/2024,37.7 ( 0.53 %),"1,651","2,705,100","1,638.46","2,229","3,771,900","1,692","-1,066,800"
21/05/2024,37.5 ( -1.32 %),"2,466","4,378,700","1,775.63","1,386","4,805,400","3,467","-426,700"
20/05/2024,38 ( 0.13 %),"1,145","2,872,400","2,508.65","1,833","4,319,800","2,357","-1,447,400"
17/05/2024,37.95 ( -0.65 %),"3,076","5,606,600","1,822.69","2,395","5,516,400","2,303","90,200"
16/05/2024,38.2 ( 0 %),"1,933","4,205,400","2,175.58","2,281","3,717,700","1,630","487,700"
15/05/2024,38.2 ( 1.87 %),"1,606","4,033,500","2,511.52","1,113","2,630,300","2,363","1,403,200"
14/05/2024,37.5 ( -2.22 %),"2,879","3,718,600","1,291.63","1,220","4,022,300","3,297","-303,700"
13/05/2024,39.85 ( -0.62 %),"1,641","3,743,500","2,281.23","1,704","4,436,000","2,603","-692,500"
10/05/2024,40.1 ( -0.25 %),"1,987","5,108,700","2,571.06","1,914","4,542,700","2,373","566,000"
09/05/2024,40.2 ( 0.5 %),"2,042","5,528,600","2,707.44","2,263","4,131,100","1,825","1,397,500"
08/05/2024,40 ( 3.36 %),"2,511","5,934,200","2,363.28","3,458","5,873,500","1,699","60,700"
07/05/2024,38.7 ( 5.45 %),"2,502","7,603,700","3,039.05","3,277","6,295,000","1,921","1,308,700"
06/05/2024,36.7 ( 1.94 %),829,"1,281,800","1,546.2",911,"1,367,800","1,501","-86,000"
03/05/2024,36 ( 0.56 %),463,"746,700","1,612.74",714,"1,343,500","1,882","-596,800"
02/05/2024,35.8 ( 0.28 %),498,"667,500","1,340.36",678,"1,073,300","1,583","-405,800"
26/04/2024,35.7 ( 1.71 %),443,"798,900","1,803.39",758,"933,500","1,232","-134,600"
25/04/2024,35.1 ( -0.43 %),525,"804,400","1,532.19",447,"615,400","1,377","189,000"
24/04/2024,35.25 ( 0.71 %),735,"1,421,200","1,933.61",469,"1,157,600","2,468","263,600"
23/04/2024,35 ( 1.01 %),889,"813,200",914.74,913,"1,095,600","1,200","-282,400"
