Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/10/2021,95.9,42.05,-1.3(-1.34 %),"1,611,900",155.29,"1,449,948",131.9,97.3,98.2,95.8
30/09/2021,97.2,42.62,-1.3(-1.32 %),"1,199,900",117.06,"88,000",8.89,98.5,98.6,97.1
29/09/2021,98.5,43.19,-0.7(-0.71 %),"565,000",55.54,0,0,99.5,99.5,97.5
28/09/2021,99.2,43.5,1.2(1.22 %),"484,500",47.81,"82,000",8.28,97.8,99.3,97.5
27/09/2021,98,42.97,-1.5(-1.51 %),"465,500",46.11,"53,400",5.43,99.5,99.7,98
24/09/2021,99.5,43.63,0(0.00 %),"454,700",45.25,0,0,99.5,99.8,99.3
23/09/2021,99.5,43.63,0(0.00 %),"676,000",67.31,"82,000",8.2,99.6,100.4,98.5
22/09/2021,99.5,43.63,1.5(1.53 %),"362,800",35.75,"553,400",52.46,98.4,99.5,98
21/09/2021,98,42.97,-1.6(-1.61 %),"862,000",85.18,0,0,99.5,99.8,98
20/09/2021,99.6,43.67,2.4(2.47 %),"1,277,900",127.29,"1,082,000",103.12,97.3,101,97.3
17/09/2021,97.2,42.62,-0.9(-0.92 %),"1,002,200",97.83,"21,000",2.1,97.5,98.4,97.2
16/09/2021,98.1,43.01,1(1.03 %),"570,400",55.99,0,0,98.9,98.9,97.5
15/09/2021,97.1,42.58,-1.2(-1.22 %),"798,500",78.03,"82,000",7.77,98.3,98.3,97.1
14/09/2021,98.3,43.1,0.2(0.20 %),"1,230,500",120.26,"1,521,000",158.06,98.1,98.5,97
13/09/2021,98.1,43.01,-1.1(-1.11 %),"1,043,100",102.76,0,0,98.8,99,98.1
10/09/2021,99.2,43.5,-0.1(-0.10 %),"857,800",85.21,"82,000",8,99.8,99.8,98.6
09/09/2021,99.3,43.54,-0.4(-0.40 %),"817,200",81.19,"21,000",2.06,99.7,100.1,98.6
08/09/2021,99.7,43.72,-0.3(-0.30 %),"863,000",85.92,"65,000",6.47,100,100.1,96.8
07/09/2021,100,43.85,0(0.00 %),"1,041,800",104.24,"82,000",8.2,99.9,100.8,99.8
06/09/2021,100,43.85,0.6(0.60 %),"905,000",90.36,"73,700",7.49,99.4,100.1,99.4
