Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
03/10/2023,86.3,57.73,-0.2(-0.23 %),"882,600",76.06,"141,000",12.82,86.5,86.7,85.8
02/10/2023,86.5,57.86,-1(-1.14 %),"765,700",66.43,16,0,87.1,87.2,86.5
29/09/2023,87.5,58.53,-0.5(-0.57 %),"449,300",39.39,"164,016",15.17,88.3,88.3,87.1
28/09/2023,88,58.86,0.2(0.23 %),"1,065,100",93.11,2,0,87.2,88.3,86.6
27/09/2023,87.8,58.73,0.8(0.92 %),"1,204,900",105.97,"164,002",15.14,87.6,89,87
26/09/2023,87,58.19,-2.3(-2.58 %),"1,663,200",147.48,15,0,89.2,89.4,86.9
25/09/2023,89.3,59.73,0(0.00 %),"2,210,400",197.32,"93,021",8.34,89,89.5,88.3
22/09/2023,89.3,59.73,2.3(2.64 %),"2,408,600",210.8,"271,010",23.67,86.4,89.5,86
21/09/2023,87,58.19,-1(-1.14 %),"1,066,900",93.13,"293,010",25.76,88,88,86.8
20/09/2023,88,58.86,-0.1(-0.11 %),"786,000",69.13,"271,027",23.92,88.1,88.4,86.4
19/09/2023,88.1,58.93,-0.7(-0.79 %),"1,117,200",97.88,"93,003",8.32,88.8,89.2,86
18/09/2023,88.8,59.4,-1(-1.11 %),"718,100",63.68,"71,002",6.36,89.5,89.7,88.3
15/09/2023,89.8,60.07,0.7(0.79 %),"2,142,400",191.7,"93,000",8.38,88.9,89.8,88.6
14/09/2023,89.1,59.6,0(0.00 %),"1,512,600",134.03,"40,000",3.72,89,89.5,88.1
13/09/2023,89.1,59.6,-0.8(-0.89 %),"1,582,000",141.53,"93,000",8.29,90,90,88.9
12/09/2023,89.9,60.13,1.4(1.58 %),"1,572,100",140.51,"40,000",3.54,89,90,88.9
11/09/2023,88.5,59.2,-1(-1.12 %),"1,649,500",147.12,"943,000",81.07,89.6,90,88
08/09/2023,89.5,59.87,0(0.00 %),"1,341,900",120,"40,005",3.52,89.5,89.5,89.1
07/09/2023,89.5,59.87,-0.7(-0.78 %),"1,765,300",158.93,"93,002",8.39,90,90.8,89.5
06/09/2023,90.2,60.33,0.1(0.11 %),"2,017,600",181.57,"40,003",3.6,90.2,90.2,89.7
