Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
10/01/2023,87.3,49.44,0.4(0.46 %),"2,112,500",186.11,"86,000",7.34,86.2,89.9,86.2
09/01/2023,86.9,49.22,2.9(3.45 %),"1,667,100",142.86,0,0,85.8,86.9,84.8
06/01/2023,84,47.57,0(0.00 %),"1,125,500",94.85,"136,000",11.54,84,84.8,83.9
05/01/2023,84,47.57,1.2(1.45 %),"1,078,600",89.69,0,0,82.8,84,82.5
04/01/2023,82.8,46.89,0.2(0.24 %),"837,900",69.17,"136,000",11.04,82.9,82.9,81.8
03/01/2023,82.6,46.78,2.6(3.25 %),"1,089,800",88.38,0,0,80.2,82.6,80.2
30/12/2022,80,45.31,-0.7(-0.87 %),"1,510,900",123.47,0,0,82.9,83.1,80
29/12/2022,80.7,45.71,0.7(0.87 %),"1,237,400",100.75,"136,000",10.96,82.3,82.5,80.5
28/12/2022,80,45.31,0.9(1.14 %),"1,173,500",94.81,0,0,80.4,82,79.5
27/12/2022,79.1,44.8,0.2(0.25 %),"1,058,000",84.38,"136,000",11.23,80.2,80.5,78.9
26/12/2022,78.9,44.69,-0.2(-0.25 %),"1,203,600",96.24,0,0,79.2,80.8,78.9
23/12/2022,79.1,44.8,-0.2(-0.25 %),"1,079,200",86.47,"306,000",24.59,80.2,81.2,79.1
22/12/2022,79.3,44.91,0.6(0.76 %),"1,073,500",86.09,"26,800",2.11,79.5,81.1,79.3
21/12/2022,78.7,44.57,-0.3(-0.38 %),"962,000",77.11,0,0,81.4,81.4,78.7
20/12/2022,79,44.74,-0.2(-0.25 %),"1,424,400",114.17,"136,000",10.99,79.7,82,79
19/12/2022,79.2,44.86,-0.5(-0.63 %),"757,500",60.37,0,0,80,81,79
16/12/2022,79.7,45.14,0.2(0.25 %),"3,158,100",253.61,"252,600",20.51,79.5,82.9,78.9
15/12/2022,79.5,45.03,0.7(0.89 %),"1,250,400",99.78,0,0,78.8,80.7,78.6
14/12/2022,78.8,44.63,0.6(0.77 %),"1,083,500",85.5,"162,800",12.9,79.7,79.7,78.5
13/12/2022,78.2,44.29,0.8(1.03 %),"2,232,500",175.51,0,0,78.1,79.3,77.9
