Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
25/06/2024,85.5,57.19,0(0.00 %),"1,565,900",135.09,"20,114",1.73,85.7,86.7,85.5
24/06/2024,85.5,57.19,-0.5(-0.58 %),"2,149,800",185.89,"40,150",3.41,86,87.4,85.5
21/06/2024,86,57.53,0(0.00 %),"1,808,400",155.75,"42,071",3.58,86.1,86.7,85.5
20/06/2024,86,57.53,-0.6(-0.69 %),"2,648,800",227.71,"40,144",3.55,86.6,86.6,85.6
19/06/2024,86.6,57.93,-0.5(-0.57 %),"2,174,300",188.72,"120,200",10.17,87.3,87.5,86.5
18/06/2024,87.1,58.26,0(0.00 %),"1,370,900",120.15,"40,000",3.72,87.5,88.5,87.1
17/06/2024,87.1,58.26,-0.4(-0.46 %),"2,293,700",200.59,"70,000",6.12,87.6,87.8,87.1
14/06/2024,87.5,58.53,-0.9(-1.02 %),"2,482,100",219.63,0,0,88.5,89.1,87.5
13/06/2024,88.4,59.13,-0.3(-0.34 %),"1,600,400",142.01,"125,000",10.73,88.9,89.1,88.4
12/06/2024,88.7,59.33,1.5(1.72 %),"2,249,800",197.91,0,0,87.4,89.2,87
11/06/2024,87.2,58.33,-0.8(-0.91 %),"2,252,400",197.13,"160,180",14.22,88.3,88.4,87.1
10/06/2024,88,58.86,-0.5(-0.56 %),"2,641,600",233.21,"280,211",24.73,88.9,89.2,87.9
07/06/2024,88.5,59.2,-0.5(-0.56 %),"1,129,500",100.32,"160,129",14.37,89.1,89.7,88.5
06/06/2024,89,59.53,0.2(0.23 %),"1,699,700",151.85,175,0.02,88.9,89.7,88.8
05/06/2024,88.8,59.4,0.1(0.11 %),"1,882,800",167.6,"400,579",36.49,88.7,89.5,88.6
04/06/2024,88.7,59.33,0.5(0.57 %),"1,814,600",161.25,"350,101",31.05,88.9,89.2,88.3
03/06/2024,88.2,59,1(1.15 %),"2,108,600",186.84,"25,059",2.24,88,89.3,88
31/05/2024,87.2,58.33,-1.4(-1.58 %),"3,921,500",345.17,268,0.02,88.7,89,87.2
30/05/2024,88.6,59.26,-1.2(-1.34 %),"2,356,000",209.67,"45,032",4.09,89.5,89.7,88.5
29/05/2024,89.8,60.07,-0.9(-0.99 %),"1,186,300",106.81,138,0.01,90.8,91,89.8
