Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
05/09/2023,90.1,60.27,1(1.12 %),"1,942,200",174.73,"71,002",6.48,89.1,90.7,89.1
31/08/2023,89.1,59.6,0(0.00 %),"1,531,200",136.66,"938,800",83.57,89.1,89.6,88.3
30/08/2023,89.1,59.6,0.7(0.79 %),"1,350,000",120.44,"51,002",4.71,88.5,89.5,88.5
29/08/2023,88.4,59.13,1.4(1.61 %),"1,391,900",122.27,"62,003",5.57,87,88.5,86.9
28/08/2023,87,58.19,0.8(0.93 %),"1,378,300",119.67,0,0,86.4,87.5,86.2
25/08/2023,86.2,57.66,-0.8(-0.92 %),"1,404,600",121.23,0,0,86.2,87,86
24/08/2023,87,58.19,0.7(0.81 %),"902,800",78.53,"71,003",6.4,86.3,88.2,86
23/08/2023,86.3,57.73,-2.1(-2.38 %),"1,754,800",152.7,"20,011",1.81,88.9,88.9,86.1
22/08/2023,88.4,59.13,-1.4(-1.56 %),"1,825,000",161.53,"113,024",10.25,89.5,89.7,87.8
21/08/2023,89.8,60.07,0.3(0.34 %),"1,710,900",153.32,"20,033",1.81,89.7,90.2,89.2
18/08/2023,89.5,59.87,0.1(0.11 %),"2,430,400",217.49,"113,004",10.11,89.8,90.3,89
17/08/2023,89.4,59.8,0.2(0.22 %),"2,145,100",191.69,"20,017",1.79,89.2,89.8,88.6
16/08/2023,89.2,59.67,0.3(0.34 %),"727,300",64.83,"113,035",10.09,88.8,89.4,88.7
15/08/2023,88.9,59.47,-0.1(-0.11 %),"1,148,500",102.12,"20,016",1.8,90,90,88.5
14/08/2023,89,59.53,-1.4(-1.55 %),"1,471,800",131.62,"113,030",10.07,90.3,90.3,89
11/08/2023,90.4,60.47,1.9(2.15 %),"920,800",82.21,"20,030",1.76,88.5,90.4,88.5
10/08/2023,88.5,59.2,-1.7(-1.88 %),"1,336,100",119.44,"91,028",8.26,90.5,90.5,88.5
09/08/2023,90.2,60.33,-0.5(-0.55 %),"591,600",53.46,"112,031",9.7,90.7,90.9,90.1
08/08/2023,90.7,60.67,-0.1(-0.11 %),"823,400",74.69,21,0,90.8,91.2,90.1
07/08/2023,90.8,60.74,0.7(0.78 %),"1,111,700",100.5,"133,026",11.98,90.1,90.8,90
