Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
18/08/2022,81.5,46.16,0(0.00 %),"1,568,600",128.02,"145,000",11.74,81.3,82,81.2
17/08/2022,81.5,46.16,0(0.00 %),"764,000",62.27,"87,000",7.29,81.2,81.7,81.2
16/08/2022,81.5,46.16,-0.3(-0.37 %),"687,100",56.02,"329,600",27.03,82,82,81.1
15/08/2022,81.8,46.33,0.2(0.25 %),"1,259,500",103.29,"60,000",4.82,82,82.3,81.7
12/08/2022,81.6,46.21,0.1(0.12 %),"1,251,800",101.9,"147,000",11.73,81.5,81.9,80.9
11/08/2022,81.5,46.16,1(1.24 %),"1,171,500",95.43,"52,000",4.22,81.3,82,80.6
10/08/2022,80.5,45.59,-0.3(-0.37 %),"507,500",40.99,"40,000",3.28,80.1,81,80.1
09/08/2022,80.8,45.76,-1.2(-1.46 %),"1,217,900",98.99,"87,000",6.97,82,82,79.9
08/08/2022,82,46.44,0(0.00 %),"915,000",75.11,"52,000",4.23,82,82.5,81.9
05/08/2022,82,46.44,-0.5(-0.61 %),"1,395,800",114.25,0,0,82,82.4,81.1
04/08/2022,82.5,46.72,3(3.77 %),"2,261,100",183.36,"87,000",6.57,79.5,82.5,79.4
03/08/2022,79.5,45.03,0.6(0.76 %),"1,005,700",79.32,"852,000",63.02,78.3,79.5,78
02/08/2022,78.9,44.69,1.9(2.47 %),"1,777,800",138.11,0,0,77,79.2,76
01/08/2022,77,43.61,2.3(3.08 %),"1,577,300",119.4,"87,000",6.47,74.7,77,74.4
29/07/2022,74.7,42.31,-0.6(-0.80 %),"1,176,000",88.35,"1,323,000",103.64,75.4,75.5,74.7
28/07/2022,75.3,42.65,0.3(0.40 %),"1,164,800",87.48,"29,000",2.03,75.4,75.6,74.8
27/07/2022,75,42.48,1.1(1.49 %),"1,259,900",93.93,"110,000",7.9,74,75,73.7
26/07/2022,73.9,41.85,1(1.37 %),"1,119,800",82.75,0,0,73.2,74.4,73.2
25/07/2022,72.9,41.29,0.4(0.55 %),"962,700",70.03,"29,000",2.13,72.4,73.2,72
22/07/2022,72.5,41.06,0(0.00 %),"1,009,600",73.06,"110,000",7.98,72.1,72.7,72
