Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/11/2024,92,61.54,-0.5(-0.54 %),"1,719,700",158.35,"70,000",6.28,92,92.5,91.9
13/11/2024,92.5,61.87,0.6(0.65 %),"1,331,800",123.04,"53,400",4.87,91.9,92.9,91.9
12/11/2024,91.9,61.47,-0.1(-0.11 %),"1,336,300",123.45,"70,000",6.47,92,93.2,91.9
11/11/2024,92,61.54,-0.2(-0.22 %),"1,873,400",172.72,"139,400",12.32,92.8,92.8,91.9
08/11/2024,92.2,61.67,-1(-1.07 %),"1,380,000",128.26,"100,000",9.26,93.5,93.9,92.2
07/11/2024,93.2,62.34,0.3(0.32 %),"1,418,900",132.58,"53,400",4.83,93.2,93.9,93.2
06/11/2024,92.9,62.14,0.3(0.32 %),"1,416,800",131.85,"100,000",9.22,92.8,93.4,92.8
05/11/2024,92.6,61.94,0.1(0.11 %),"1,082,700",100.16,"53,400",4.93,92.6,93,92
04/11/2024,92.5,61.87,-1(-1.07 %),"1,853,600",173.4,"100,000",9.24,94,95.3,92.4
01/11/2024,93.5,62.54,-0.1(-0.11 %),"1,729,900",163.25,"53,405",4.79,94,94.9,93.5
31/10/2024,93.6,62.61,1.9(2.07 %),"2,888,900",270.81,"100,000",9.2,91.5,95,91.5
30/10/2024,91.7,61.34,-0.3(-0.33 %),"626,500",57.55,"24,000",2.2,92,92.4,91.6
29/10/2024,92,61.54,0(0.00 %),"1,297,600",119.79,"100,000",9.38,92.1,92.6,92
28/10/2024,92,61.54,0.2(0.22 %),"1,105,800",101.75,"24,001",2.2,91.5,92.3,91.5
25/10/2024,91.8,61.4,0.1(0.11 %),"996,300",91.63,"55,001",4.99,92.1,92.3,91.7
24/10/2024,91.7,61.34,0.2(0.22 %),"755,400",69.39,0,0,92.2,92.3,91.4
23/10/2024,91.5,61.2,0.1(0.11 %),"749,300",68.58,0,0,91.2,91.8,91.2
22/10/2024,91.4,61.14,-0.6(-0.65 %),"1,259,500",115.45,0,0,92,92.2,91.4
21/10/2024,92,61.54,-0.4(-0.43 %),"1,423,100",131.77,0,0,92.5,93.3,92
18/10/2024,92.4,61.81,0.2(0.22 %),"1,162,700",107.56,"200,045",18.48,92.7,93.1,92
