Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
21/07/2022,72.5,41.06,0(0.00 %),"1,164,600",84.42,0,0,72.5,72.9,72.1
20/07/2022,72.5,41.06,1.2(1.68 %),"544,900",39.37,"29,000",2.15,71.6,72.5,71.6
19/07/2022,71.3,40.38,-0.7(-0.97 %),"812,100",58.17,"110,000",7.88,72,72.1,71.1
18/07/2022,72,40.78,-0.3(-0.41 %),"391,400",28.32,0,0,72.5,72.9,72
15/07/2022,72.3,40.95,-0.1(-0.14 %),"597,500",43.57,"29,000",2.18,72.1,73.5,72.1
14/07/2022,72.4,41,0.6(0.84 %),"329,400",23.73,"110,000",7.97,71.8,72.8,71.6
13/07/2022,71.8,40.66,-0.1(-0.14 %),"1,379,900",99.19,0,0,71.8,73.4,71.4
12/07/2022,71.9,40.72,-0.1(-0.14 %),"811,500",58.41,"29,000",2.22,72.1,72.6,71.7
11/07/2022,72,40.78,-2(-2.70 %),"660,800",47.97,"96,000",7.16,73.3,73.5,72
08/07/2022,74,41.91,-1.5(-1.99 %),"761,000",56.65,0,0,74.9,75,73.9
07/07/2022,75.5,42.76,2.7(3.71 %),"1,258,400",92.95,"29,000",2.22,72.7,75.5,71.7
06/07/2022,72.8,41.23,-1.2(-1.62 %),"1,548,200",112.22,"96,000",7.23,73.7,73.9,68.9
05/07/2022,74,41.91,-0.1(-0.13 %),"1,064,500",78.94,0,0,74.9,74.9,73.6
04/07/2022,74.1,41.97,0.1(0.14 %),"746,200",55.68,"40,000",3.04,74.9,75.2,73.9
01/07/2022,74,41.91,-0.8(-1.07 %),"1,383,000",101.89,0,0,74.5,75,72.9
30/06/2022,74.8,42.36,-0.7(-0.93 %),"678,400",50.98,"116,068",8.47,75.5,76,74.8
29/06/2022,75.5,42.76,-0.8(-1.05 %),"847,500",64.02,"540,000",40.37,75.8,75.9,75.3
28/06/2022,76.3,43.21,1.4(1.87 %),"1,095,800",82.88,0,0,75,77,74.8
27/06/2022,74.9,42.42,-0.1(-0.13 %),"862,500",64.85,"96,000",7.36,75.5,76,74.8
24/06/2022,75,42.48,-0.9(-1.19 %),"648,600",48.74,"40,000",3.25,76.2,76.3,74.6
