Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
22/03/2024,96.4 ( 1.26 %),"1,964","2,870,500","1,461.56","3,035","3,496,000","1,152","-625,500"
21/03/2024,95.2 ( 2.15 %),"2,193","2,920,200","1,331.6","2,554","2,736,500","1,071","183,700"
20/03/2024,93.2 ( 0.76 %),"1,774","1,775,300","1,000.73","1,735","1,697,400",978,"77,900"
19/03/2024,92.5 ( -0.54 %),"1,706","1,803,700","1,057.27",912,"1,529,100","1,677","274,600"
18/03/2024,93 ( -1.06 %),"3,205","2,944,700",918.78,"1,804","2,823,600","1,565","121,100"
15/03/2024,94 ( -1.05 %),"3,066","3,680,600","1,200.46","1,117","3,217,000","2,880","463,600"
14/03/2024,95 ( -1.04 %),"3,377","3,499,200","1,036.19","1,579","3,609,900","2,286","-110,700"
13/03/2024,96 ( 1.69 %),"3,019","4,478,100","1,483.31","2,013","4,379,600","2,176","98,500"
12/03/2024,94.4 ( 0.32 %),"2,250","2,346,200","1,042.76","1,871","1,860,300",994,"485,900"
11/03/2024,94.1 ( -1.05 %),"2,711","3,102,300","1,144.34","2,211","3,144,600","1,422","-42,300"
08/03/2024,95.1 ( -0.73 %),"2,477","3,243,300","1,309.37","2,782","3,868,300","1,390","-625,000"
07/03/2024,95.8 ( 0.21 %),"2,274","3,983,400","1,751.72","2,709","3,872,100","1,429","111,300"
06/03/2024,96.2 ( 0.73 %),"2,447","4,396,700","1,796.77","1,919","3,245,200","1,691","1,151,500"
05/03/2024,95.5 ( -0.52 %),"3,219","2,564,000",796.52,"1,190","2,382,900","2,002","181,100"
04/03/2024,96 ( -1.34 %),"3,926","3,409,200",868.36,"1,872","2,960,500","1,581","448,700"
01/03/2024,97.3 ( 0 %),"4,068","3,727,200",916.22,"2,443","3,790,100","1,551","-62,900"
29/02/2024,97.3 ( -0.1 %),"3,564","3,653,800","1,025.2","2,734","3,633,300","1,329","20,500"
28/02/2024,97.4 ( 6.92 %),"3,944","7,554,000","1,915.31","5,036","5,823,900","1,156","1,730,100"
27/02/2024,91.1 ( 1.79 %),"2,437","2,809,100","1,152.69","2,304","2,535,600","1,101","273,500"
26/02/2024,89.5 ( 0.67 %),"1,293","1,423,200","1,100.7","1,145","1,449,000","1,266","-25,800"
