Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
17/03/2025,67.3 ( 1.97 %),"4,473","7,286,600","1,629.02","4,481","7,199,100","1,607","87,500"
14/03/2025,66 ( 0.76 %),"5,205","6,877,100","1,321.25","4,223","9,073,800","2,149","-2,196,700"
12/03/2025,66.7 ( 3.01 %),"10,426","13,687,200","1,312.79","5,399","13,051,900","2,417","635,300"
11/03/2025,96.8 ( 0 %),"3,605","6,481,200","1,797.84","3,281","6,615,400","2,016","-134,200"
10/03/2025,96.8 ( 1.79 %),"4,625","7,969,100","1,723.05","3,803","7,583,800","1,994","385,300"
07/03/2025,95.1 ( 1.71 %),"3,438","7,961,700","2,315.79","3,404","6,151,500","1,807","1,810,200"
06/03/2025,93.5 ( 0.54 %),"2,733","3,875,900","1,418.19","2,924","4,743,500","1,622","-867,600"
05/03/2025,93 ( 0 %),"2,053","3,057,400","1,489.24","1,741","3,680,100","2,114","-622,700"
04/03/2025,93 ( -0.32 %),"2,704","4,039,700","1,493.97","1,842","3,531,400","1,917","508,300"
03/03/2025,93.3 ( 0 %),"2,210","2,594,500","1,173.98",944,"2,904,300","3,077","-309,800"
28/02/2025,93.3 ( -0.74 %),"2,720","3,268,600","1,201.69","2,063","3,992,000","1,935","-723,400"
27/02/2025,94 ( 1.84 %),"5,453","8,307,900","1,523.55","4,616","10,628,000","2,302","-2,320,100"
26/02/2025,92.3 ( -0.32 %),"1,536","1,645,600","1,071.35",952,"1,847,800","1,941","-202,200"
25/02/2025,92.6 ( -0.96 %),"2,084","2,909,000","1,395.87","2,911","3,499,400","1,202","-590,400"
24/02/2025,93.5 ( 0.43 %),"1,527","3,261,500","2,135.89","3,316","3,061,600",923,"199,900"
21/02/2025,93.1 ( 1.53 %),"3,008","4,682,200","1,556.58","3,077","4,326,300","1,406","355,900"
20/02/2025,91.7 ( 0 %),"1,398","2,775,800","1,985.55","2,930","2,939,500","1,003","-163,700"
19/02/2025,91.7 ( 0.11 %),"1,833","2,693,000","1,469.18","1,286","2,257,800","1,756","435,200"
18/02/2025,91.6 ( 0 %),"1,333","1,827,600","1,371.04","1,631","1,784,200","1,094","43,400"
17/02/2025,0 ( 0 %),"1,300","1,469,000","1,130","1,363","1,454,400","1,067","14,600"
