Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
27/09/2023,87.8 ( 0.92 %),"1,834","1,856,800","1,012.43","2,073","2,484,100","1,198","-627,300"
26/09/2023,87 ( -2.58 %),"2,172","2,301,700","1,059.71","2,827","3,206,400","1,134","-904,700"
25/09/2023,89.3 ( 0 %),"1,675","2,913,200","1,739.22","2,714","3,466,100","1,277","-552,900"
22/09/2023,89.3 ( 2.64 %),"3,383","3,442,500","1,017.59","3,183","4,367,900","1,372","-925,400"
21/09/2023,87 ( -1.14 %),"2,706","2,328,200",860.38,"1,328","2,482,400","1,869","-154,200"
20/09/2023,88 ( -0.11 %),"2,243","1,439,600",641.82,"1,062","1,632,800","1,537","-193,200"
19/09/2023,88.1 ( -0.79 %),"2,548","1,932,400",758.4,"1,559","2,041,700","1,310","-109,300"
18/09/2023,88.8 ( -1.11 %),"1,611","1,148,500",712.91,"1,142","1,583,600","1,387","-435,100"
15/09/2023,89.8 ( 0.79 %),"1,465","2,895,400","1,976.38","2,252","3,606,600","1,602","-711,200"
14/09/2023,89.1 ( 0 %),"2,457","2,370,000",964.59,"1,670","2,530,400","1,515","-160,400"
13/09/2023,89.1 ( -0.89 %),"2,149","2,591,700","1,206","1,512","3,053,800","2,020","-462,100"
12/09/2023,89.9 ( 1.58 %),"2,320","2,384,700","1,027.89","1,661","2,081,300","1,253","303,400"
11/09/2023,88.5 ( -1.12 %),"2,688","2,646,300",984.49,"1,940","2,915,000","1,503","-268,700"
08/09/2023,89.5 ( 0 %),"2,071","2,035,700",982.96,"2,772","2,120,500",765,"-84,800"
07/09/2023,89.5 ( -0.78 %),"2,322","2,443,300","1,052.24","2,131","3,013,000","1,414","-569,700"
06/09/2023,90.2 ( 0.11 %),"2,428","3,243,500","1,335.87","2,153","2,928,400","1,360","315,100"
05/09/2023,90.1 ( 1.12 %),"2,619","3,019,800","1,153.04","2,224","3,026,100","1,361","-6,300"
31/08/2023,89.1 ( 0 %),"2,746","2,255,900",821.52,"2,383","2,838,600","1,191","-582,700"
30/08/2023,89.1 ( 0.79 %),"2,308","1,814,800",786.31,"2,206","2,516,200","1,141","-701,400"
29/08/2023,88.4 ( 1.61 %),"2,302","2,091,000",908.34,"2,026","2,527,900","1,248","-436,900"
