Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
20/06/2024,86 ( -0.69 %),"5,134","4,464,700",869.63,"1,982","4,207,200","2,123","257,500"
19/06/2024,86.6 ( -0.57 %),"4,019","3,643,100",906.47,"2,146","3,386,400","1,578","256,700"
18/06/2024,87.1 ( 0 %),"3,204","2,342,900",731.24,"2,790","2,951,100","1,058","-608,200"
17/06/2024,87.1 ( -0.46 %),"4,549","3,757,800",826.07,"2,535","3,573,400","1,410","184,400"
14/06/2024,87.5 ( -1.02 %),"2,731","3,263,400","1,194.95","2,997","5,059,100","1,688","-1,795,700"
13/06/2024,88.4 ( -0.34 %),"2,322","2,411,800","1,038.67","2,750","3,524,700","1,282","-1,112,900"
12/06/2024,88.7 ( 1.72 %),"3,902","4,880,100","1,250.67","3,545","3,452,100",974,"1,428,000"
11/06/2024,87.2 ( -0.91 %),"4,260","3,808,200",893.94,"1,754","3,557,700","2,028","250,500"
10/06/2024,88 ( -0.56 %),"4,343","4,253,700",979.44,"2,662","4,038,700","1,517","215,000"
07/06/2024,88.5 ( -0.56 %),"2,615","2,267,800",867.23,"1,704","2,541,200","1,491","-273,400"
06/06/2024,89 ( 0.23 %),"2,703","2,977,300","1,101.48","3,052","3,182,600","1,043","-205,300"
05/06/2024,88.8 ( 0.11 %),"2,888","2,826,800",978.81,"2,937","3,847,100","1,310","-1,020,300"
04/06/2024,88.7 ( 0.57 %),"2,976","3,167,300","1,064.28","2,564","3,252,400","1,268","-85,100"
03/06/2024,88.2 ( 1.15 %),"3,266","3,520,900","1,078.05","1,739","3,381,700","1,945","139,200"
31/05/2024,87.2 ( -1.58 %),"7,475","6,187,200",827.72,"2,698","5,636,400","2,089","550,800"
30/05/2024,88.6 ( -1.34 %),"4,622","4,363,000",943.96,"2,174","3,306,300","1,521","1,056,700"
29/05/2024,89.8 ( -0.99 %),"2,945","2,355,100",799.69,"1,829","2,235,800","1,222","119,300"
28/05/2024,90.7 ( 0.55 %),"3,648","2,847,300",780.51,"1,693","2,095,400","1,238","751,900"
27/05/2024,90.2 ( 0 %),"2,757","2,347,200",851.36,"1,516","2,227,200","1,469","120,000"
24/05/2024,90.2 ( -0.88 %),"4,237","4,348,600","1,026.34","2,528","3,167,700","1,253","1,180,900"
