Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
06/12/2022,16.9(-7.14 %),0,0,"1,087,200",18.37,"1,087,200",18.37,0,0%
05/12/2022,18.15(4.91 %),"254,000",4.61,"954,000",17.32,"700,000",12.71,0,17.72%
02/12/2022,17.3(2.98 %),-188,-0,"717,400",12.41,"717,588",12.41,0,17.72%
01/12/2022,16.8(0.00 %),"62,048",1.04,"347,048",5.83,"285,000",4.79,0,17.72%
30/11/2022,16.8(3.70 %),"-254,000",-4.27,"250,000",4.2,"504,000",8.47,0,17.72%
29/11/2022,16.15(0.31 %),208,0,"500,208",8.08,"500,000",8.07,0,17.72%
28/11/2022,16.1(3.87 %),"-62,048",-1,0,0,"62,048",1,0,0%
25/11/2022,15.5(2.65 %),"2,400",0.04,"2,400",0.04,0,0,0,17.64%
24/11/2022,15.1(0.33 %),705,0.01,913,0.01,208,0,"2,400",17.64%
23/11/2022,15.05(-2.90 %),"6,850",0.1,"6,850",0.1,0,0,913,17.64%
22/11/2022,15.5(0.00 %),"263,810",4.09,"266,210",4.13,"2,400",0.04,"6,851",17.64%
21/11/2022,15.5(0.00 %),"3,520,948",54.57,"4,021,860",62.34,"500,912",7.76,"266,261",17.64%
18/11/2022,15.5(0.00 %),"12,015",0.19,"1,226,215",19.01,"1,214,200",18.82,"3,788,121",17.59%
17/11/2022,15.5(0.00 %),"79,600",1.23,"1,390,600",21.55,"1,311,000",20.32,"18,815",17.64%
16/11/2022,15.5(5.44 %),"-3,061,636",-47.46,"726,485",11.26,"3,788,121",58.72,"79,615",17.64%
15/11/2022,14.65(-6.69 %),"-18,800",-0.28,"100,000",1.47,"118,800",1.74,"733,900",17.63%
14/11/2022,15.7(-3.68 %),"55,539",0.87,"555,739",8.73,"500,200",7.85,0,17.64%
11/11/2022,16.3(0.00 %),"-720,234",-11.74,"13,666",0.22,"733,900",11.96,"127,739",17.64%
10/11/2022,16.3(-6.86 %),"556,400",9.07,"1,312,600",21.4,"756,200",12.33,"13,666",17.64%
09/11/2022,17.5(1.74 %),"-97,639",-1.71,"258,700",4.53,"356,339",6.24,"556,400",17.63%
