Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/11/2021,36.7(1.38 %),"-4,631,200",-170.8,0,0,"4,631,200",170.8,"96,075,471",15.12%
19/11/2021,36.2(2.26 %),"-4,973,358",-179.74,0,0,"4,973,358",179.74,"91,464,329",0%
18/11/2021,35.4(-2.07 %),"-1,550,200",-55.37,0,0,"1,550,200",55.37,"86,490,971",15.37%
17/11/2021,36.15(0.00 %),"-3,099,100",-111.9,0,0,"3,099,100",111.9,"84,940,771",15.41%
16/11/2021,36.15(0.00 %),-100,-0,0,0,100,0,"81,841,671",15.49%
15/11/2021,36.15(-1.63 %),"-234,300",-8.52,0,0,"234,300",8.52,"81,841,571",15.49%
12/11/2021,36.75(0.68 %),"-200,000",-7.25,0,0,"200,000",7.25,"81,607,271",15.49%
11/11/2021,36.5(-0.54 %),"-155,000",-5.69,0,0,"155,000",5.69,"81,407,271",15.5%
10/11/2021,36.7(-0.94 %),0,0,0,0,0,0,"81,252,271",15.5%
09/11/2021,37.05(-1.33 %),"-80,000",-2.99,0,0,"80,000",2.99,"81,252,271",15.5%
08/11/2021,37.55(-1.05 %),0,0,0,0,0,0,"81,172,271",15.51%
05/11/2021,37.95(-0.13 %),0,0,0,0,0,0,"81,172,271",31.98%
04/11/2021,38(-1.04 %),0,0,0,0,0,0,"81,172,271",0%
03/11/2021,38.4(2.26 %),0,0,0,0,0,0,"81,172,271",31.98%
02/11/2021,37.55(0.00 %),0,0,0,0,0,0,"81,172,271",16.04%
01/11/2021,37.55(-1.31 %),0,0,0,0,0,0,"81,172,271",16.04%
29/10/2021,38.05(-1.42 %),0,0,0,0,0,0,"81,172,271",16.04%
28/10/2021,38.6(1.71 %),0,0,0,0,0,0,"81,172,271",16.04%
27/10/2021,37.95(2.43 %),0,0,0,0,0,0,"81,172,271",0%
26/10/2021,37.05(0.14 %),"-75,000",-2.74,0,0,"75,000",2.74,"81,172,271",0%
