Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2022,35.55(-0.97 %),"-98,600",-3.5,0,0,"98,600",3.5,"-90,521,552",17.01%
21/02/2022,35.9(0.00 %),"-39,300",-1.41,0,0,"39,300",1.41,"-90,611,852",17.01%
18/02/2022,35.9(-1.10 %),"-90,300",-3.24,0,0,"90,300",3.24,"-90,636,852",17.01%
17/02/2022,36.3(1.68 %),"-25,000",-0.91,0,0,"25,000",0.91,"-90,661,852",17.01%
16/02/2022,35.65(-0.97 %),"-25,000",-0.89,0,0,"25,000",0.89,"-90,686,793",17.01%
15/02/2022,35.95(2.71 %),"-25,000",-0.9,0,0,"25,000",0.9,"-90,711,793",17.01%
14/02/2022,35(-4.37 %),"-25,000",-0.87,0,0,"25,000",0.88,"-90,736,730",17.01%
11/02/2022,36.6(-0.27 %),"-25,000",-0.91,0,0,"25,000",0.92,"-90,761,730",17.01%
10/02/2022,36.7(-1.08 %),"-25,000",-0.92,0,0,"25,000",0.92,0,17.01%
09/02/2022,37.1(-0.54 %),"-25,700",-0.95,0,0,"25,700",0.95,"-91,247,530",17.03%
08/02/2022,37.3(2.75 %),"-460,100",-16.9,0,0,"460,100",16.9,"-91,298,230",17.03%
07/02/2022,36.3(-1.09 %),"-50,700",-1.84,0,0,"50,700",1.84,"-91,801,330",17.04%
28/01/2022,36.65(3.24 %),"-503,100",-18.17,0,0,"503,100",18.17,"-91,801,330",17.04%
27/01/2022,35.45(-1.25 %),0,0,0,0,0,0,0,17.04%
26/01/2022,35.9(2.87 %),0,0,0,0,0,0,0,17.04%
25/01/2022,34.9(4.18 %),0,0,0,0,0,0,0,17.04%
24/01/2022,33.45(-2.48 %),"-1,200",-0.04,0,0,"1,200",0.04,0,17.04%
21/01/2022,34.3(0.88 %),"-265,900",-9.07,0,0,"265,900",9.07,"-92,333,962",17.05%
20/01/2022,33.8(0.90 %),"-265,900",-8.9,0,0,"265,900",8.9,"-92,599,862",17.06%
19/01/2022,33.5(0.60 %),"-265,900",-8.91,0,0,"265,900",8.91,"-92,865,427",17.06%
