Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/02/2021,31(3.33 %),"-20,000",-0.62,"41,300",1.33,"61,300",1.95,"82,391",23.45%
29/01/2021,30(1.18 %),"-38,200",-1.14,"1,600",0.05,"39,800",1.18,"62,391",23.45%
28/01/2021,29.65(-6.91 %),"-2,310",-0.71,"34,100",11.61,"36,410",12.31,98,23%
27/01/2021,31.85(-5.91 %),"1,100",0.04,"661,100",23.93,"660,000",23.89,"1,091",23.45%
26/01/2021,33.85(-5.71 %),"9,000",0.32,"1,254,000",48.12,"1,245,000",47.8,"2,191",23.45%
25/01/2021,35.9(-1.64 %),"18,800",0.68,"579,900",22.59,"561,100",21.91,"11,191",23.45%
22/01/2021,36.5(0.83 %),100,0.04,220,0.08,120,0.04,38,23%
21/01/2021,36.2(5.85 %),"-10,600",-0.38,0,0,"10,600",0.38,"30,991",23.45%
20/01/2021,34.2(0.88 %),"-5,100",-0.16,"14,900",0.51,"20,000",0.67,"20,391",23.45%
19/01/2021,33.9(-7.00 %),0,0,"15,220",5.93,"15,220",5.93,78,23%
18/01/2021,36.45(-2.15 %),0,0,"83,190",33.15,"83,190",33.15,0,23%
15/01/2021,37.25(1.22 %),"-1,490",-0.57,"16,700",6.57,"18,190",7.14,38,23%
14/01/2021,36.8(3.08 %),-30,-0.01,"16,900",6.44,"16,930",6.45,38,23%
13/01/2021,35.7(2.29 %),"30,000",1.05,"197,000",7.28,"167,000",6.23,"-29,909",23.45%
12/01/2021,34.9(-0.85 %),50,0.02,"16,750",6.31,"16,700",6.29,91,23%
11/01/2021,35.2(-0.98 %),"13,690",4.93,"80,510",30.32,"66,820",25.39,91,23%
08/01/2021,35.55(1.86 %),"44,500",1.57,"74,500",2.63,"30,000",1.07,"-14,500",23.45%
07/01/2021,34.9(1.45 %),"29,500",1.02,"30,000",1.04,500,0.02,"30,000",23.45%
06/01/2021,34.4(0.15 %),"350,000",12.3,"489,000",17.11,"139,000",4.82,"-344,930",23.46%
05/01/2021,34.35(0.44 %),"-5,000",-0.19,"69,500",2.36,"74,500",2.56,"5,070",23.45%
