Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/05/2024,18.3(-2.66 %),"-2,335,400",-42.9,"2,780,900",51.41,"5,116,300",94.31,"209,820,224",27.36%
21/05/2024,19.8(0.00 %),"-3,876,900",-76.47,"423,600",8.37,"4,300,500",84.84,"206,769,424",27.39%
20/05/2024,19.8(2.06 %),"-4,578,900",-90.41,"1,568,800",30.9,"6,147,700",121.31,"203,753,824",27.43%
17/05/2024,19.4(0.00 %),"-2,325,500",-44.91,"1,271,700",24.64,"3,597,200",69.54,"201,863,424",27.46%
16/05/2024,19.4(1.84 %),"-1,835,700",-35.38,"1,623,500",31.42,"3,459,200",66.8,"199,281,109",29.83%
15/05/2024,19.05(-0.26 %),"-972,300",-18.55,"583,400",11.18,"1,555,700",29.73,"197,445,409",29.86%
14/05/2024,19.1(1.60 %),"-3,765,100",-71.76,"547,100",10.42,"4,312,200",82.17,"196,473,109",29.87%
13/05/2024,18.8(1.62 %),"-3,977,600",-73.97,"644,800",11.99,"4,622,400",85.96,"190,587,264",27.6%
10/05/2024,18.5(-1.33 %),"-2,977,300",-55.17,"334,400",6.25,"3,311,700",61.43,"189,748,032",27.61%
09/05/2024,18.75(1.08 %),"-1,104,900",-20.65,"379,200",7.06,"1,484,100",27.72,"188,062,736",27.63%
08/05/2024,18.55(-1.33 %),"-1,895,400",-35.3,"519,300",9.63,"2,414,700",44.93,"187,501,776",27.64%
07/05/2024,18.8(0.27 %),"-844,500",-15.7,"490,600",9.22,"1,335,100",24.92,"186,230,576",27.65%
06/05/2024,18.75(1.90 %),"-1,303,500",-24.17,"487,000",9.05,"1,790,500",33.22,"184,883,184",27.67%
03/05/2024,18.4(0.55 %),"-1,238,600",-22.81,"599,400",11.04,"1,838,000",33.85,"183,046,576",27.69%
02/05/2024,18.3(-1.35 %),"-2,099,800",-38.61,"223,800",4.12,"2,323,600",42.73,"181,750,300",27.71%
26/04/2024,18.55(-0.27 %),"-1,038,300",-19.07,"857,400",15.85,"1,895,700",34.92,"179,366,200",27.74%
25/04/2024,18.6(0.00 %),"-816,500",-14.91,"1,791,400",33.2,"2,607,900",48.12,"181,721,932",30.07%
24/04/2024,18.6(1.09 %),"2,125,500",39.6,"3,361,200",62.59,"1,235,700",22.99,"180,905,432",30.08%
23/04/2024,18.4(0.55 %),"496,200",9.08,"3,594,600",65.7,"3,098,400",56.61,"179,862,512",27.73%
22/04/2024,18.3(1.10 %),"1,535,600",28.24,"2,561,700",47.13,"1,026,100",18.89,"182,184,176",27.7%
