Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/03/2021,41.35(-1.08 %),"-10,000",-0.41,"548,000",24.5,"558,000",24.91,"27,100",23.45%
05/03/2021,41.8(0.72 %),-700,-0.03,"2,300,000",102.12,"2,300,700",102.15,"17,100",23.45%
04/03/2021,41.5(-0.24 %),0,0,"1,023,800",45.56,"1,023,800",45.56,"16,400",23.45%
03/03/2021,41.6(2.09 %),0,0,"200,000",8.72,"200,000",8.72,"16,400",23.45%
02/03/2021,40.75(-0.12 %),"-1,590",-0.65,"50,000",21.83,"51,590",22.47,0,23%
01/03/2021,40.8(2.00 %),500,0.02,500,0.02,0,0,500,23.45%
26/02/2021,40(1.01 %),"19,490",7.72,"125,646",52.67,"106,156",44.96,0,23%
25/02/2021,39.6(-0.25 %),"-15,400",-0.61,"1,600,000",67.92,"1,615,400",68.53,0,23.45%
24/02/2021,39.7(-1.98 %),-500,-0.02,"350,000",15.16,"350,500",15.18,0,23.45%
23/02/2021,40.5(-1.10 %),"-34,720",-14.26,"19,620",8.59,"54,340",22.85,0,23%
22/02/2021,40.95(0.86 %),"-1,200",-0.05,"45,000",1.95,"46,200",2,0,23.45%
19/02/2021,40.6(-1.69 %),0,0,0,0,0,0,0,23%
18/02/2021,41.3(0.36 %),-270,-0.11,0,0,270,0.11,0,23%
17/02/2021,41.15(6.88 %),"-13,700",-0.56,0,0,"13,700",0.56,0,23.45%
09/02/2021,38.5(6.94 %),-210,-0.08,0,0,210,0.08,0,23%
08/02/2021,36(-2.70 %),0,0,"390,000",15.42,"390,000",15.42,0,23.45%
05/02/2021,37(1.09 %),10,0,"420,010",164.43,"420,000",164.43,98,23%
04/02/2021,36.6(3.24 %),"1,900",0.67,"2,000",0.71,100,0.04,98,23%
03/02/2021,35.45(6.94 %),"36,800",1.25,"39,800",1.35,"3,000",0.11,0,23.45%
02/02/2021,33.15(6.94 %),"24,200",0.75,"74,300",2.41,"50,100",1.66,0,23.45%
