Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
03/07/2023,19.85(-0.25 %),"-297,500",-5.91,"127,400",2.53,"424,900",8.44,"44,672,369",17.06%
30/06/2023,19.85(-0.25 %),"63,800",1.25,"233,000",4.62,"169,200",3.37,"38,145,100",17.15%
29/06/2023,19.9(-1.97 %),"115,100",2.22,"627,900",12.62,"512,800",10.39,"38,208,900",17.15%
28/06/2023,20.25(0.75 %),"-158,700",-3.17,"649,100",13.1,"807,800",16.27,"38,324,000",17.15%
27/06/2023,20.1(-0.99 %),"-374,800",-7.6,"786,100",15.88,"1,160,900",23.48,"38,165,300",17.15%
26/06/2023,20.25(0.25 %),"-2,747,000",-55.55,"226,400",4.56,"2,973,400",60.11,"37,790,500",17.08%
23/06/2023,20.2(3.06 %),"-4,694,300",-94.72,"83,500",1.69,"4,777,800",96.41,"39,183,700",0%
22/06/2023,19.6(-0.25 %),"-62,700",-1.24,"827,000",16.31,"889,700",17.55,"34,489,400",15.8%
21/06/2023,19.65(0.77 %),"-1,025,200",-19.98,"71,600",1.4,"1,096,800",21.37,"34,426,700",17.13%
20/06/2023,19.5(0.00 %),"-2,314,800",-44.94,"135,500",2.62,"2,450,300",47.56,"33,597,215",17.22%
19/06/2023,19.45(-0.77 %),"150,600",2.95,"234,600",4.58,"84,000",1.64,"31,282,415",17.18%
16/06/2023,19.55(-0.76 %),"-525,500",-10.44,"1,596,100",31.76,"2,121,600",42.2,"29,420,215",17.21%
15/06/2023,19.7(-0.25 %),"-163,800",-3.22,"1,205,000",23.79,"1,368,800",27.01,"21,342,493",15.98%
14/06/2023,19.75(1.28 %),"-2,363,000",-46.89,"575,600",11.45,"2,938,600",58.34,"21,178,693",15.98%
13/06/2023,19.5(-0.51 %),"-2,544,100",-49.7,"206,100",4.02,"2,750,200",53.72,"18,815,693",16.02%
12/06/2023,19.6(0.51 %),"-570,100",-11.08,"15,800",0.31,"585,900",11.39,"16,271,593",16.05%
09/06/2023,19.5(0.00 %),"508,800",9.9,"511,800",9.95,"3,000",0.06,"15,701,493",16.06%
08/06/2023,19.5(-2.01 %),"332,200",6.47,"1,050,100",20.7,"717,900",14.23,"16,210,293",16.05%
07/06/2023,19.9(0.25 %),"613,600",12.16,"763,600",15.14,"150,000",2.99,"16,542,493",16.05%
06/06/2023,19.85(0.51 %),"-1,839,400",-36.56,"935,600",18.5,"2,775,000",55.05,"17,156,093",16.04%
