Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/07/2021,70.4(3.99 %),"-4,869,800",-338.19,0,0,"4,869,800",338.19,"63,812,071",12.85%
30/06/2021,67.7(1.20 %),"-4,058,300",-273.78,0,0,"4,058,300",273.78,"58,942,271",13.05%
29/06/2021,66.9(-1.62 %),"-440,480",-296.78,0,0,"440,480",296.78,0,15%
28/06/2021,68(-0.29 %),"-5,213,300",-354.51,0,0,"5,213,300",354.51,"50,479,164",13.39%
25/06/2021,68.2(-0.58 %),"-816,700",-55.72,0,0,"816,700",55.72,"45,265,864",13.6%
24/06/2021,68.6(-0.58 %),"-920,800",-63.27,0,0,"920,800",63.27,"44,449,164",13.64%
23/06/2021,69(4.55 %),"-80,350",-55.15,0,0,"80,350",55.15,0,15%
22/06/2021,66(-0.75 %),"-1,434,700",-95.01,0,0,"1,434,700",95.01,"42,724,864",13.71%
21/06/2021,66.5(0.00 %),"-103,810",-68.65,0,0,"103,810",68.65,0,15%
18/06/2021,66.5(0.76 %),"-101,000",-6.68,"500,000",33.14,"601,000",39.82,"40,252,064",13.81%
17/06/2021,66(-1.20 %),"-168,800",-11.05,0,0,"168,800",11.05,"40,151,064",13.81%
16/06/2021,66.8(0.45 %),"-73,500",-4.9,"1,958,894",130.95,"2,032,394",135.85,"39,982,264",13.82%
15/06/2021,66.5(-6.21 %),"-141,470",-95.13,"79,000",53.41,"220,470",148.54,0,15%
14/06/2021,70.9(-1.12 %),"-25,780",-18.2,"50,000",35.85,"75,780",54.05,0,15%
11/06/2021,71.7(-0.14 %),"-12,400",-0.88,"300,000",21.75,"312,400",22.63,"38,236,264",13.89%
10/06/2021,71.8(0.00 %),"-44,200",-3.17,"300,000",21.36,"344,200",24.53,"38,223,864",13.89%
09/06/2021,71.8(0.42 %),"-279,000",-20.02,0,0,"279,000",20.02,"38,179,664",13.89%
08/06/2021,71.5(-0.69 %),"-45,904",-32.51,"37,680",26.75,"83,584",59.26,0,15%
07/06/2021,72(0.42 %),"-1,747,800",-124.47,"210,300",15.05,"1,958,100",139.52,"37,441,624",13.92%
04/06/2021,71.7(1.56 %),"-115,000",-8.14,0,0,"115,000",8.14,"35,693,824",13.99%
