Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2021,122.1(-0.33 %),"-19,700",-2.37,"9,200",1.12,"28,900",3.5,"72,213,228",17.23%
17/12/2021,122.5(-0.24 %),"-230,100",-28.16,"8,700",1.07,"238,800",29.23,"72,193,528",17.24%
16/12/2021,122.8(-0.97 %),"-14,300",-1.74,"31,600",3.88,"45,900",5.62,"71,963,428",17.28%
15/12/2021,124(0.00 %),"9,000",1.12,"14,900",1.85,"5,900",0.73,"71,949,128",17.28%
14/12/2021,124(-1.43 %),"-115,700",-14.37,"11,500",1.44,"127,200",15.81,"71,958,128",17.28%
13/12/2021,125.8(1.04 %),"-9,100",-1.15,"13,100",1.64,"22,200",2.79,"71,842,428",16.74%
10/12/2021,124.5(0.81 %),"-34,400",-4.26,"16,400",2.04,"50,800",6.3,"71,833,328",16.74%
09/12/2021,123.5(1.73 %),"130,800",16.04,"157,300",19.24,"26,500",3.2,"71,798,928",0%
08/12/2021,121.4(-1.30 %),"-32,900",-3.98,"18,200",2.21,"51,100",6.19,"71,929,728",16.72%
07/12/2021,123(2.07 %),"69,800",8.51,"88,600",10.78,"18,800",2.26,"71,896,828",16.73%
06/12/2021,120.5(0.08 %),"-124,500",-14.85,"27,500",3.28,"152,000",18.13,"71,966,628",16.71%
03/12/2021,120.4(0.00 %),"-164,800",-19.69,"22,400",2.68,"187,200",22.37,"71,842,128",16.74%
02/12/2021,120.4(0.33 %),"-175,700",-21.1,"27,800",3.34,"203,500",24.44,"71,677,328",16.77%
01/12/2021,120(-2.04 %),"-480,700",-57.43,"18,600",2.24,"499,300",59.68,"71,501,628",16.8%
30/11/2021,122.5(-2.00 %),"-378,600",-46.32,"41,100",5.03,"419,700",51.35,"71,185,028",16.86%
29/11/2021,125(-3.47 %),"-255,900",-27.85,"11,800",1.49,"267,700",29.35,"71,062,328",0%
26/11/2021,129.5(-1.89 %),"-133,200",-17.2,"2,300",0.3,"135,500",17.49,"70,806,428",0%
25/11/2021,132(-0.15 %),"-148,800",-19.64,"8,400",1.11,"157,200",20.75,"70,673,228",16.95%
24/11/2021,132.2(0.15 %),"191,000",25.21,"233,400",30.8,"42,400",5.59,"70,524,428",16.98%
23/11/2021,132(3.12 %),"149,200",19.55,"168,100",21.99,"18,900",2.44,"70,715,428",16.94%
