Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
19/07/2024,105.6(-0.09 %),"-80,900",-8.51,"17,700",1.86,"98,600",10.37,"75,534,665",16.05%
18/07/2024,105.7(0.19 %),"-54,900",-5.69,"105,300",11.04,"160,200",16.73,"75,472,424",16.07%
17/07/2024,105.5(0.00 %),"-61,200",-6.43,"18,700",1.96,"79,900",8.39,"75,540,187",16.05%
16/07/2024,105.5(1.25 %),"-19,800",-2.07,"17,700",1.85,"37,500",3.92,"75,506,487",16.06%
15/07/2024,104.2(2.16 %),"-18,800",-1.95,"33,600",3.48,"52,400",5.43,"75,313,179",16.09%
12/07/2024,102(0.99 %),"-192,500",-19.43,"13,500",1.37,"206,000",20.8,"74,965,479",16.16%
11/07/2024,101(0.00 %),"-341,500",-34.48,"29,800",3.01,"371,300",37.48,"74,737,979",16.2%
10/07/2024,101(-0.39 %),"-159,000",-16.07,"82,000",8.29,"241,000",24.36,"74,384,797",16.27%
08/07/2024,101.3(-0.30 %),"-266,600",-27,"22,200",2.25,"288,800",29.24,"74,009,297",16.34%
04/07/2024,101.2(0.00 %),"-264,500",-26.71,"49,100",4.96,"313,600",31.67,"73,485,197",16.43%
03/07/2024,101.2(0.20 %),"-167,100",-16.79,"63,100",6.35,"230,200",23.14,"73,250,246",16.48%
02/07/2024,101(0.30 %),"-267,600",-26.82,"11,400",1.14,"279,000",27.96,"73,069,656",16.51%
01/07/2024,100.7(-0.79 %),"-154,300",-15.48,"86,300",8.64,"240,600",24.12,"72,972,137",16.53%
28/06/2024,101.5(-0.49 %),"-103,200",-10.5,"5,600",0.57,"108,800",11.07,"72,970,037",16.53%
27/06/2024,102(0.39 %),"64,600",6.56,"153,000",15.54,"88,400",8.98,"72,900,800",16.54%
26/06/2024,101.6(0.00 %),"-54,300",-5.51,"15,500",1.58,"69,800",7.09,"72,918,132",16.54%
25/06/2024,101.6(0.00 %),"-4,900",-0.51,"128,200",12.99,"133,100",13.5,"72,860,332",16.55%
24/06/2024,101.6(-0.88 %),"4,400",0.46,"58,000",5.93,"53,600",5.47,"72,627,432",16.59%
21/06/2024,0(0.00 %),"-325,600",-33.36,"14,500",1.48,"340,100",34.85,"72,616,432",16.59%
20/06/2024,0(0.00 %),"-40,500",-4.15,"28,500",2.95,"69,000",7.1,"72,279,872",16.65%
