Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/05/2023,96.3(0.31 %),"1,100",0.11,"25,000",2.41,"23,900",2.3,"67,500,947",17.54%
05/05/2023,96(0.52 %),-200,-0.02,"8,300",0.8,"8,500",0.82,"67,454,047",17.55%
04/05/2023,95.5(-1.55 %),"-65,600",-6.31,"6,300",0.61,"71,900",6.92,"67,389,247",18.15%
28/04/2023,97(2.00 %),"65,600",6.35,"77,900",7.52,"12,300",1.18,"67,287,848",18.17%
27/04/2023,95.1(-0.11 %),"-59,700",-5.68,"7,400",0.7,"67,100",6.38,"67,353,448",18.16%
26/04/2023,95.2(-0.73 %),"7,306",0.7,"859,010",81.78,"851,704",81.08,"67,293,748",17.58%
25/04/2023,95.9(-1.54 %),"-77,395",-7.42,"14,805",1.42,"92,200",8.84,"67,331,886",17.57%
24/04/2023,97.4(-0.10 %),"-44,972",-4.38,"12,800",1.25,"57,772",5.63,"67,328,891",17.57%
21/04/2023,97.5(-2.01 %),"-19,700",-1.92,"8,100",0.79,"27,800",2.71,"67,339,891",17.57%
20/04/2023,99.5(-0.60 %),"49,700",4.98,"51,500",5.16,"1,800",0.18,"67,334,541",18.16%
19/04/2023,100.1(1.11 %),"74,900",7.5,"84,900",8.5,"10,000",1,"67,384,241",17.56%
18/04/2023,99(-0.60 %),"37,855",3.75,"43,105",4.27,"5,250",0.52,"67,454,441",17.55%
17/04/2023,99.6(1.12 %),"42,300",4.21,"57,000",5.68,"14,700",1.46,"67,476,734",17.54%
14/04/2023,98.5(-0.81 %),"1,588",0.16,"22,400",2.21,"20,812",2.05,"67,508,134",17.54%
13/04/2023,99.3(-0.40 %),"-7,792",-0.77,"17,808",1.77,"25,600",2.54,"67,486,546",17.54%
12/04/2023,99.7(-2.54 %),"-29,267",-2.92,"14,721",1.47,"43,988",4.39,"67,496,154",17.54%
11/04/2023,102.3(0.00 %),"22,100",2.26,"30,300",3.1,"8,200",0.84,"67,488,675",17.54%
10/04/2023,102.3(-0.68 %),"75,900",7.76,"97,800",10,"21,900",2.24,"67,512,075",17.53%
07/04/2023,103(0.78 %),"5,400",0.56,"12,300",1.27,"6,900",0.71,"67,596,055",17.52%
06/04/2023,102.2(-0.68 %),"6,580",0.67,"20,400",2.08,"13,820",1.41,"67,584,855",17.52%
