Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
19/04/2024,103.3(-0.10 %),"94,600",9.74,"165,300",17.02,"70,700",7.28,"69,751,884",17.7%
17/04/2024,103.4(-2.45 %),"-89,100",-9.14,"131,200",13.69,"220,300",22.83,"69,846,484",17.68%
16/04/2024,106(0.09 %),"-7,700",-0.81,"70,400",7.47,"78,100",8.28,"69,765,084",17.7%
15/04/2024,105.9(-1.03 %),"-46,500",-4.9,"50,700",5.36,"97,200",10.27,"69,757,384",17.7%
12/04/2024,107(5.94 %),"14,900",1.24,"231,500",24.18,"216,600",22.93,"69,416,900",17.18%
11/04/2024,101(-0.98 %),"-177,400",-17.92,"102,600",10.38,"280,000",28.3,"69,560,160",17.16%
10/04/2024,102(-0.20 %),"8,500",0.91,"96,600",9.85,"88,100",8.95,"69,548,384",17.74%
09/04/2024,102.2(1.09 %),"76,000",7.75,"88,900",9.06,"12,900",1.32,"69,556,884",17.74%
08/04/2024,101.1(-0.79 %),"-7,400",-0.75,"42,000",4.25,"49,400",4.99,"69,632,884",17.73%
05/04/2024,101.9(-0.29 %),"25,400",2.6,"38,000",3.88,"12,600",1.28,"69,794,180",17.11%
04/04/2024,102.2(0.00 %),"43,400",4.47,"64,100",6.59,"20,700",2.12,"69,650,884",17.72%
03/04/2024,102.2(-0.78 %),"-178,700",-18.13,"16,700",1.7,"195,400",19.83,"69,621,576",17.15%
02/04/2024,103(0.29 %),"-35,600",-3.64,"47,000",4.82,"82,600",8.46,"69,515,584",17.75%
01/04/2024,102.7(-0.29 %),"-63,000",-6.44,"27,300",2.81,"90,300",9.25,"69,579,896",17.15%
29/03/2024,103(-0.19 %),"7,200",0.74,"32,200",3.31,"25,000",2.57,"69,479,980",17.17%
28/03/2024,103.2(0.19 %),"-93,000",-9.53,"34,100",3.5,"127,100",13.03,"69,319,896",17.2%
27/03/2024,103(1.08 %),"-150,200",-15.32,"42,100",4.28,"192,300",19.6,"69,236,344",17.22%
26/03/2024,101.9(1.19 %),"-16,900",-1.73,"105,700",10.75,"122,600",12.49,"69,178,041",17.81%
25/03/2024,100.7(-1.47 %),"-46,600",-4.69,"43,000",4.36,"89,600",9.05,"69,228,370",17.22%
22/03/2024,102.2(-0.39 %),"-12,800",-1.29,"66,600",6.79,"79,400",8.08,"69,183,741",17.81%
