Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/01/2025,98.6(0.00 %),"-51,300",-5.05,"36,600",3.61,"87,900",8.66,0,0%
10/01/2025,98.6(-0.70 %),"-109,290",-10.82,"46,210",4.59,"155,500",15.41,0,0%
09/01/2025,99.3(-0.10 %),"-20,900",-2.07,"16,300",1.61,"37,200",3.68,0,0%
08/01/2025,99.4(-0.10 %),"-54,616",-5.4,"34,000",3.37,"88,616",8.76,0,0%
07/01/2025,99.5(-0.20 %),"-46,244",-4.59,"38,700",3.84,"84,944",8.43,0,0%
06/01/2025,99.7(0.20 %),700,0.07,"36,300",3.61,"35,600",3.54,0,0%
03/01/2025,99.5(-0.40 %),"-54,244",-5.39,"14,600",1.45,"68,844",6.84,0,0%
02/01/2025,99.9(-0.10 %),"-66,890",-6.66,"4,210",0.42,"71,100",7.07,0,0%
31/12/2024,100(-0.10 %),"-40,000",-4,"6,100",0.61,"46,100",4.61,0,0%
30/12/2024,100.1(-1.09 %),"-9,560",-0.96,"25,700",2.57,"35,260",3.53,0,0%
27/12/2024,101.2(-0.30 %),"-12,390",-1.25,"17,510",1.78,"29,900",3.03,0,0%
26/12/2024,101.5(-0.49 %),"-33,470",-3.4,"4,130",0.42,"37,600",3.82,0,0%
25/12/2024,102(0.99 %),"84,000",8.49,"94,100",9.52,"10,100",1.03,0,0%
24/12/2024,101(0.40 %),"39,682",3.97,"57,910",5.8,"18,228",1.83,0,0%
23/12/2024,100.6(1.41 %),"36,300",3.64,"51,200",5.14,"14,900",1.5,0,0%
20/12/2024,99.2(-0.80 %),"-60,825",-6.07,"15,500",1.55,"76,325",7.62,0,0%
19/12/2024,100(-0.70 %),"-361,720",-35.93,"2,000",0.2,"363,720",36.13,0,0%
18/12/2024,100.7(-0.89 %),"-143,700",-14.49,"6,500",0.65,"150,200",15.15,0,0%
17/12/2024,101.6(-0.39 %),"-99,520",-10.08,"22,503",2.28,"122,023",12.36,0,0%
16/12/2024,102(-0.39 %),"-4,431",-0.46,"57,400",5.83,"61,831",6.29,0,0%
