Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
27/09/2023,99.7(1.73 %),"-14,300",-1.4,"70,500",6.93,"84,800",8.33,"67,144,811",18.2%
26/09/2023,98(0.00 %),"-21,700",-2.07,"137,000",13.51,"158,700",15.58,"67,130,511",17.61%
25/09/2023,98(0.41 %),"64,500",6.33,"123,400",12.05,"58,900",5.72,"67,112,227",17.61%
22/09/2023,97.6(-1.71 %),"-120,900",-11.77,"35,800",3.48,"156,700",15.25,"67,198,797",17.59%
21/09/2023,99.3(-0.10 %),"38,200",3.8,"85,000",8.42,"46,800",4.62,"67,052,232",18.22%
20/09/2023,99.4(0.00 %),"-25,200",-2.48,"22,900",2.27,"48,100",4.75,"67,090,432",18.21%
19/09/2023,99.4(0.61 %),"-18,800",-1.84,"50,600",4.98,"69,400",6.82,"67,065,232",18.22%
18/09/2023,98.8(-0.90 %),0,0,0,0,0,0,"66,999,572",18.23%
15/09/2023,99.7(0.71 %),"-86,000",-8.58,"85,600",8.51,"171,600",17.09,"66,999,572",17.63%
14/09/2023,99(0.00 %),"-12,100",-1.17,"43,100",4.28,"55,200",5.44,"66,839,272",17.66%
13/09/2023,99(-2.85 %),"-201,600",-20.07,"54,300",5.44,"255,900",25.51,"66,846,114",17.66%
12/09/2023,101.9(2.93 %),"32,000",3.2,"68,200",6.83,"36,200",3.63,"66,824,390",17.66%
11/09/2023,99(-2.37 %),500,0.11,"86,500",8.74,"86,000",8.63,"66,842,990",17.66%
08/09/2023,101.4(0.40 %),"48,000",4.86,"91,600",9.27,"43,600",4.41,"66,803,190",17.67%
07/09/2023,101(-0.69 %),"-15,300",-1.54,"121,000",12.2,"136,300",13.74,"66,822,890",17.66%
06/09/2023,101.7(1.19 %),"110,100",11.11,"187,000",18.83,"76,900",7.71,"66,796,340",18.27%
05/09/2023,100.5(2.55 %),"130,200",12.97,"265,900",26.38,"135,700",13.41,"66,906,440",17.65%
31/08/2023,98(1.14 %),"44,200",4.38,"132,900",12.98,"88,700",8.6,"67,062,440",17.62%
30/08/2023,96.9(-0.62 %),"-29,100",-2.77,"75,800",7.38,"104,900",10.15,"67,161,531",18.2%
29/08/2023,97.5(-0.51 %),"9,100",0.88,"82,000",7.98,"72,900",7.1,"67,132,431",17.61%
