Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/03/2023,98.3(1.24 %),"16,205",1.59,"26,205",2.58,"10,000",0.98,"68,973,215",17.27%
07/03/2023,97.1(0.83 %),"17,900",1.74,"43,200",4.19,"25,300",2.46,"68,971,220",17.27%
06/03/2023,96.3(-4.84 %),"10,900",1.05,"39,100",3.77,"28,200",2.72,"68,970,720",17.27%
03/03/2023,101.2(-0.39 %),-400,-0.04,"43,300",4.38,"43,700",4.42,"68,964,820",17.27%
02/03/2023,101.6(0.10 %),"-16,307",-1.66,"28,693",2.92,"45,000",4.57,"68,997,020",17.26%
01/03/2023,101.5(1.50 %),"49,300",5,"70,400",7.15,"21,100",2.14,"68,993,705",17.26%
28/02/2023,100(1.52 %),"107,396",10.74,"139,404",13.94,"32,008",3.2,"69,007,355",17.26%
27/02/2023,98.5(2.39 %),"-3,800",-0.37,"52,950",5.22,"56,750",5.59,"69,090,059",17.24%
24/02/2023,96.2(-2.04 %),"3,200",0.31,"79,900",7.69,"76,700",7.38,"69,091,059",17.83%
23/02/2023,98.2(-2.58 %),"-49,657",-4.88,"17,613",1.73,"67,270",6.61,"69,094,259",17.24%
22/02/2023,100.8(-1.66 %),"-63,080",-6.36,"34,800",3.51,"97,880",9.87,"69,056,232",17.25%
21/02/2023,102.5(-0.10 %),"53,370",5.47,"109,010",11.17,"55,640",5.7,"68,993,932",17.26%
20/02/2023,102.6(0.00 %),"1,201",0.12,"110,801",11.37,"109,600",11.24,"68,961,272",17.27%
17/02/2023,102.6(-0.19 %),"46,855",4.81,"188,525",19.34,"141,670",14.54,"69,030,311",17.25%
16/02/2023,102.8(0.10 %),"61,038",6.27,"102,800",10.57,"41,762",4.29,"69,167,536",17.23%
15/02/2023,102.7(-0.10 %),"27,420",2.82,"78,720",8.08,"51,300",5.27,"69,219,926",17.22%
14/02/2023,102.8(-0.29 %),"92,090",9.47,"142,500",14.65,"50,410",5.18,"69,236,066",17.22%
13/02/2023,103.1(1.08 %),"56,430",5.82,"91,010",9.38,"34,580",3.57,"69,329,766",17.2%
10/02/2023,102(0.10 %),"-1,800",-0.18,"47,000",4.79,"48,800",4.98,"69,342,316",17.2%
09/02/2023,101.9(-5.65 %),"-55,160",-5.62,"23,300",2.37,"78,460",8,"69,383,916",17.19%
