Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/11/2024,10.35,9.32,-0.1(-0.96 %),"9,471,300",98.42,"12,237,007",128.49,10.45,10.5,10.3
13/11/2024,10.45,9.41,0(0.00 %),"7,479,100",78.12,"19,297,371",202.74,10.45,10.5,10.4
12/11/2024,10.45,9.41,-0.05(-0.48 %),"8,800,400",92.47,"12,731,040",133.68,10.5,10.6,10.45
11/11/2024,10.5,9.46,-0.05(-0.47 %),"12,675,100",132.73,"5,303,413",55.88,10.55,10.55,10.4
08/11/2024,10.55,9.5,-0.05(-0.47 %),"6,324,500",66.76,"2,368,056",24.88,10.65,10.65,10.5
07/11/2024,10.6,9.55,-0.05(-0.47 %),"9,014,000",96.04,"3,290,071",34.54,10.7,10.75,10.55
06/11/2024,10.65,9.59,0.1(0.95 %),"6,772,500",71.83,"4,448,151",46.72,10.6,10.65,10.55
05/11/2024,10.55,9.5,0.1(0.96 %),"5,928,500",62.16,"10,925,204",114.67,10.45,10.55,10.4
04/11/2024,10.45,9.41,-0.1(-0.95 %),"9,520,000",99.77,"25,035,190",262.88,10.55,10.55,10.4
01/11/2024,10.55,9.5,-0.05(-0.47 %),"6,609,800",69.89,"6,696,674",70.32,10.6,10.65,10.5
31/10/2024,10.6,9.55,0.1(0.95 %),"12,638,300",133.95,"13,649,989",143.35,10.5,10.7,10.45
30/10/2024,10.5,9.46,0(0.00 %),"7,094,200",74.37,"2,778,043",29.12,10.5,10.55,10.45
29/10/2024,10.5,9.46,0.05(0.48 %),"7,127,100",74.73,"11,436,033",120.22,10.55,10.55,10.45
28/10/2024,10.45,9.41,0.05(0.48 %),"6,932,800",72.51,"10,010,052",105.54,10.45,10.5,10.4
25/10/2024,10.4,9.37,-0.15(-1.42 %),"12,071,100",126.72,"900,046",9.63,10.55,10.6,10.4
24/10/2024,10.55,9.5,-0.1(-0.94 %),"13,641,400",144.78,"5,900,041",62.84,10.65,10.75,10.55
23/10/2024,10.65,9.59,-0.05(-0.47 %),"12,082,400",129.01,"900,039",9.63,10.7,10.75,10.6
22/10/2024,10.7,9.64,-0.1(-0.93 %),"19,810,200",212.62,"3,520,061",38.02,10.75,10.8,10.65
21/10/2024,10.8,9.73,-0.05(-0.46 %),"11,402,300",123.46,86,0,10.9,10.9,10.75
18/10/2024,10.85,9.77,0.05(0.46 %),"19,545,400",213.02,186,0,10.9,10.95,10.85
