Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
25/04/2024,11.1,9.58,-0.1(-0.89 %),"13,148,000",146.5,0,0,11.2,11.25,11.1
24/04/2024,11.2,9.66,0.25(2.28 %),"15,691,500",175.18,"10,060,000",110.92,11.05,11.3,11.05
23/04/2024,10.95,9.45,-0.3(-2.67 %),"31,267,100",346.38,"8,204,000",91.56,11.25,11.3,10.85
22/04/2024,11.25,9.71,0.1(0.90 %),"17,333,300",195.05,"12,444,174",138.9,11.3,11.4,11.15
19/04/2024,11.15,9.62,0.05(0.45 %),"38,197,000",428.82,0,0,11.2,11.35,11.1
17/04/2024,11.1,9.58,-0.4(-3.48 %),"32,443,000",366.21,0,0,11.65,11.65,11.1
16/04/2024,11.5,9.92,0.15(1.32 %),"33,215,700",379.54,"4,700,000",53.35,11.5,11.65,11.25
15/04/2024,11.35,9.79,0.05(0.44 %),"98,763,600","1,162.27","5,900,000",66.67,11.45,12.05,11.25
12/04/2024,11.3,9.75,0.2(1.80 %),"25,354,700",283.47,"2,660,000",29.53,11.2,11.3,11.1
11/04/2024,11.1,9.58,-0.1(-0.89 %),"12,380,200",138,"100,000",1.05,11.15,11.25,11.1
10/04/2024,11.2,9.66,0(0.00 %),"9,097,700",102.4,"11,652,000",128.17,11.25,11.35,11.2
09/04/2024,11.2,9.66,0.1(0.90 %),"11,963,700",133.1,"100,000",1.1,11.15,11.25,11.05
08/04/2024,11.1,9.58,-0.05(-0.45 %),"12,703,600",141.4,"1,927,000",21.47,11.15,11.2,11.05
05/04/2024,11.15,9.62,-0.05(-0.45 %),"13,620,200",151.81,"100,000",1.13,11.15,11.2,11.1
04/04/2024,11.2,9.66,-0.05(-0.44 %),"14,842,200",166.87,0,0,11.3,11.3,11.2
03/04/2024,11.25,9.71,-0.15(-1.32 %),"21,717,300",245.35,0,0,11.4,11.4,11.2
02/04/2024,11.4,9.84,-0.05(-0.44 %),"21,361,600",242.06,"100,000",1.15,11.4,11.4,11.25
01/04/2024,11.45,9.88,0.05(0.44 %),"13,432,900",153.19,0,0,11.45,11.5,11.35
29/03/2024,11.4,9.84,-0.2(-1.72 %),"18,015,800",206.99,"170,800",2.05,11.6,11.6,11.4
28/03/2024,11.6,10.01,0.1(0.87 %),"14,016,400",162.09,"20,000",0.21,11.55,11.65,11.5
