Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
04/06/2021,32.5,16.72,0.1(0.31 %),"36,472,895","1,179.6","10,228",0.32,32.4,33,31.5
03/06/2021,32.4,16.67,1.3(4.18 %),"51,622,880","1,645.63",69,0,31.1,32.7,31.1
02/06/2021,31.1,16,0.1(0.32 %),"26,046,838",796.31,10,0,31,31.2,30.1
01/06/2021,31,15.95,0.6(1.97 %),"30,575,141",951.28,"10,175,970",278.82,33.4,33.4,30.3
31/05/2021,30.4,15.64,0.2(0.66 %),"40,919,609","1,243.05",73,0,30.2,30.9,29.9
28/05/2021,30.2,15.54,0.7(2.37 %),"44,350,395","1,332.84","150,064",3.99,29.8,31,29.2
27/05/2021,29.5,15.18,-0.5(-1.67 %),"22,301,945",664.8,9,0,30.1,30.3,29.3
26/05/2021,30,15.43,0.6(2.04 %),"39,394,747","1,182.56","50,094",1.33,29.3,30.4,29.2
25/05/2021,29.4,15.12,0.2(0.68 %),"17,544,026",509.44,"3,900,026",113.91,29.2,29.4,28.7
24/05/2021,29.2,15.02,0.1(0.34 %),"18,250,774",527.4,0,0,29.5,29.5,28.4
21/05/2021,29.1,14.97,0.1(0.34 %),"27,588,979",810.13,"35,000",0.91,29,29.9,28.7
20/05/2021,29,14.92,-0.4(-1.36 %),"14,644,144",427.43,3,0,29.2,29.5,29
19/05/2021,29.4,15.12,0.1(0.34 %),"26,023,306",758.31,"100,002",2.64,29.2,29.5,28.6
18/05/2021,29.3,15.07,-0.4(-1.35 %),"24,267,707",700.43,"115,129",3.75,29.4,29.7,28.1
17/05/2021,29.7,15.28,1.1(3.85 %),"40,155,841","1,190.07","55,000,000","1,419",28.6,31.2,28.3
14/05/2021,28.6,14.71,2.6(10.00 %),"42,055,833","1,178.09","19,000,067",494,26.3,28.6,26
13/05/2021,26,13.37,2.3(9.70 %),"28,471,876",713.7,"450,001",10.67,23.7,26,23.7
12/05/2021,23.7,12.19,0.2(0.85 %),"17,572,312",409.12,"80,026",1.7,23.5,23.8,23
11/05/2021,23.5,12.09,-0.5(-2.08 %),"18,388,718",437.4,0,0,24,24.4,23.3
10/05/2021,24,12.35,-0.5(-2.04 %),"14,043,463",343.18,"255,000",6.12,24.5,24.8,23.8
