Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/02/2022,21.65,13.77,-0.15(-0.69 %),"5,275,500",114.73,"4,519,000",97.56,21.85,21.9,21.65
25/02/2022,21.8,13.86,0.1(0.46 %),"7,373,200",162.13,"5,588,455",124.21,22,22.2,21.8
24/02/2022,21.7,13.8,-0.4(-1.81 %),"12,071,800",263.99,0,0,22.1,22.3,21.3
23/02/2022,22.1,14.05,0(0.00 %),"10,010,300",223.69,"4,576,700",101.07,22.2,22.55,22.1
22/02/2022,22.05,14.02,-0.25(-1.12 %),"9,531,900",210.79,"6,000,000",129.6,22,22.4,21.8
21/02/2022,22.3,14.18,0(0.00 %),"10,414,500",232,"8,020,000",176.44,22.2,22.5,22.05
18/02/2022,22.3,14.18,-0.2(-0.89 %),"9,016,600",202.22,"3,431,000",75.75,22.45,22.55,22.3
17/02/2022,22.5,14.31,-0.1(-0.44 %),"4,697,000",106.3,"2,790,000",59.99,22.5,22.85,22.5
16/02/2022,22.6,14.37,0(0.00 %),"9,397,700",212.49,"6,500,000",139.75,22.65,22.85,22.45
15/02/2022,22.55,14.34,0.55(2.50 %),"12,320,200",277.18,"1,000,000",22,22.1,22.8,22.05
14/02/2022,22,13.99,-1.6(-6.78 %),"19,137,600",435.95,"4,866,450",111.43,23,23.3,22
11/02/2022,23.6,15.01,0(0.00 %),"9,905,100",233.54,"6,656,000",153.09,23.5,23.7,23.4
10/02/2022,23.6,15.01,-0.5(-2.07 %),"13,070,400",310.91,"5,317,145",123.84,23.85,24.05,23.6
09/02/2022,24.1,15.33,0.9(3.88 %),"29,219,200",687.77,"7,087,000",161.63,23.2,24.2,22.95
08/02/2022,23.2,14.75,0.1(0.43 %),"11,047,800",254.87,"590,000",13.62,22.9,23.25,22.8
07/02/2022,23.1,14.69,0.6(2.67 %),"12,971,600",297.06,0,0,22.8,23.2,22.5
28/01/2022,22.5,14.31,0.6(2.74 %),"10,430,600",231.94,0,0,21.9,22.5,21.9
27/01/2022,21.9,13.93,-0.3(-1.35 %),"8,719,100",194.97,"500,000",10.5,22.3,22.9,21.9
26/01/2022,22.2,14.12,0.8(3.74 %),"15,516,500",342.23,0,0,21.6,22.25,21.5
25/01/2022,21.4,13.61,0.8(3.88 %),"10,558,300",221.64,0,0,20.65,21.4,20.5
