Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
04/08/2023,13.3,11.48,0.65(5.14 %),"42,082,400",546.43,0,0,12.7,13.3,12.65
03/08/2023,12.65,10.92,-0.05(-0.39 %),"15,685,300",198.27,"2,650,000",33.35,12.7,12.7,12.55
02/08/2023,12.65,10.92,0.05(0.40 %),"19,386,700",243.91,"5,114,000",64.09,12.55,12.65,12.5
01/08/2023,12.55,10.83,-0.05(-0.40 %),"21,059,400",266.4,"11,170,000",140.8,12.6,12.75,12.55
31/07/2023,12.6,10.87,0(0.00 %),"19,314,300",242.88,0,0,12.6,12.7,12.5
28/07/2023,12.6,10.87,0.1(0.80 %),"15,324,900",191.59,"2,265,000",28.31,12.45,12.65,12.35
27/07/2023,12.5,10.79,-0.1(-0.79 %),"20,487,700",255.58,"1,360,000",17.14,12.6,12.6,12.35
26/07/2023,12.6,10.87,0(0.00 %),"14,670,100",184.54,"2,560,000",32.26,12.65,12.65,12.5
25/07/2023,12.6,10.87,0(0.00 %),"19,097,700",242.59,"6,550,000",82.33,12.7,12.9,12.55
24/07/2023,12.6,10.87,0.4(3.28 %),"23,603,900",297.28,0,0,12.6,12.7,12.5
21/07/2023,14.4,10.53,0(0.00 %),"37,116,300",537.03,"10,769,000",146.23,14.35,14.6,14.35
20/07/2023,14.35,10.49,0.25(1.77 %),"25,642,800",365.19,"1,360,000",19.18,14.1,14.45,14.05
19/07/2023,14.1,10.31,-0.1(-0.70 %),"14,338,100",203.08,"17,047,000",231.93,14.25,14.3,14.1
18/07/2023,14.15,10.35,0.45(3.28 %),"24,216,300",341.01,"2,960,000",41.44,13.9,14.2,13.8
17/07/2023,13.7,10.02,0(0.00 %),"12,225,400",167.79,"3,541,000",48.68,13.8,13.8,13.65
14/07/2023,13.7,10.02,-0.1(-0.72 %),"17,825,300",244.38,"1,900,000",26.03,13.9,13.9,13.5
13/07/2023,13.8,10.09,0(0.00 %),"15,370,000",211.12,"1,960,000",26.95,13.75,13.85,13.65
12/07/2023,13.75,10.06,0.15(1.10 %),"20,320,400",276,"2,940,000",39.98,13.6,13.75,13.45
11/07/2023,13.6,9.95,0.1(0.74 %),"20,698,000",282.26,"3,610,000",48.74,13.6,13.75,13.5
10/07/2023,13.5,9.87,0(0.00 %),"21,295,600",287.98,"3,500,000",47.25,13.6,13.65,13.45
