Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
07/07/2023,13.5,9.87,0.4(3.05 %),"25,163,700",334.71,"2,265,000",29.6,13.15,13.55,13.05
06/07/2023,13.05,9.54,-0.15(-1.14 %),"26,816,000",349.4,"2,536,914",33.33,13.15,13.25,12.85
05/07/2023,13.15,9.62,-0.15(-1.13 %),"16,471,900",218.02,"3,005,000",39.82,13.4,13.4,13.15
04/07/2023,13.25,9.69,0.25(1.92 %),"29,818,700",393.93,"2,500,000",32.38,13.1,13.35,13
03/07/2023,12.95,9.47,0.45(3.60 %),"34,880,800",448.49,"3,360,000",42,12.55,13.1,12.55
30/06/2023,12.5,9.14,-0.1(-0.79 %),"11,530,000",144.95,0,0,12.6,12.65,12.5
29/06/2023,12.6,9.21,-0.3(-2.33 %),"16,040,200",204.23,"1,660,000",21.25,12.9,12.95,12.6
28/06/2023,12.85,9.4,0.15(1.18 %),"16,756,900",214.18,"150,000",1.95,12.75,12.9,12.7
27/06/2023,12.7,9.29,-0.1(-0.78 %),"11,679,200",148.6,0,0,12.75,12.85,12.65
26/06/2023,12.75,9.32,-0.05(-0.39 %),"22,108,100",281.48,"150,000",1.95,12.85,12.95,12.65
23/06/2023,12.8,9.36,0.1(0.79 %),"21,561,700",276.93,"2,940,000",37.34,12.8,13,12.7
22/06/2023,12.7,9.29,0(0.00 %),"20,290,400",258.7,"2,360,000",29.97,12.75,12.85,12.7
21/06/2023,12.7,9.29,0(0.00 %),"24,787,400",313.94,"2,900,000",36.83,12.75,12.8,12.6
20/06/2023,12.7,9.29,-0.1(-0.78 %),"18,451,100",234.34,"2,160,000",27.65,12.9,12.9,12.6
19/06/2023,12.8,9.36,0.2(1.59 %),"39,105,500",496.76,"3,095,000",39,12.6,12.85,12.5
16/06/2023,12.6,9.21,0.1(0.80 %),"42,911,900",539.59,"2,100,000",26.25,12.5,12.8,12.4
15/06/2023,12.45,9.1,-0.1(-0.80 %),"21,630,700",268.92,"2,353,000",29.41,12.5,12.6,12.3
14/06/2023,12.55,9.18,0.3(2.45 %),"49,010,700",608.22,"2,900,000",35.53,12.3,12.55,12.25
13/06/2023,12.25,8.96,0.05(0.41 %),"20,571,800",252.47,"3,013,000",36.77,12.3,12.4,12.2
12/06/2023,12.2,8.92,0.05(0.41 %),"14,184,100",172.78,0,0,12.25,12.3,12.05
