Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/02/2025,11,9.91,0.2(1.85 %),"29,565,000",324.38,"11,835,995",123.07,10.85,11.1,10.8
14/02/2025,10.8,9.73,0.05(0.47 %),"19,441,500",211.04,"10,420,004",111.75,10.85,10.95,10.8
13/02/2025,10.75,9.68,0.1(0.94 %),"12,119,100",129.65,"4,880,001",51.97,10.65,10.75,10.6
12/02/2025,10.65,9.59,-0.1(-0.93 %),"7,492,400",80.2,"7,400,008",77.83,10.8,10.8,10.65
11/02/2025,10.75,9.68,0.2(1.90 %),"29,836,400",320.11,"16,406,004",171.65,10.55,10.9,10.55
10/02/2025,10.55,9.5,0(0.00 %),"14,521,400",153.21,"25,086,019",261.18,10.55,10.6,10.5
07/02/2025,10.55,9.5,0.05(0.48 %),"13,523,800",142.69,11,0,10.55,10.65,10.5
06/02/2025,10.5,9.46,0.05(0.48 %),"11,598,200",121.92,12,0,10.5,10.6,10.45
05/02/2025,10.45,9.41,-0.1(-0.95 %),"11,056,600",116.39,0,0,10.6,10.65,10.45
04/02/2025,10.55,9.5,0.1(0.96 %),"13,520,900",142.34,0,0,10.55,10.6,10.45
24/01/2025,10.3,9.28,0.05(0.49 %),"8,913,100",91.83,2,0,10.3,10.35,10.25
23/01/2025,10.25,9.23,0.1(0.99 %),"9,939,100",101.99,"107,000",1.09,10.2,10.35,10.15
22/01/2025,10.15,9.14,-0.05(-0.49 %),"7,149,100",72.94,"2,004,000",20.44,10.25,10.25,10.15
21/01/2025,10.2,9.19,0(0.00 %),"9,734,200",99.62,"860,512",8.79,10.25,10.3,10.2
20/01/2025,10.2,9.19,0(0.00 %),"5,468,300",55.81,"480,000",4.9,10.2,10.25,10.15
17/01/2025,10.2,9.19,0.05(0.49 %),"6,909,000",70.56,"95,000",0.99,10.15,10.25,10.15
16/01/2025,10.15,9.14,0(0.00 %),"6,942,000",70.69,0,0,10.2,10.3,10.1
15/01/2025,10.15,9.14,0.05(0.50 %),"5,030,800",51.05,"1,390,494",14.09,10.15,10.2,10.1
14/01/2025,10.1,9.1,-0.05(-0.49 %),"9,053,800",91.62,"7,455,001",76.03,10.15,10.2,10.1
13/01/2025,10.15,9.14,0(0.00 %),"10,598,200",107.43,"5,300,012",53.8,10.15,10.2,10.05
