Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/01/2024,12.2,10.53,0.1(0.83 %),"50,211,100",614.98,"5,530,000",66.91,12.1,12.4,12.05
23/01/2024,12.1,10.44,-0.05(-0.41 %),"31,040,200",376.98,"1,960,000",23.81,12.15,12.25,12.05
22/01/2024,12.15,10.48,0(0.00 %),"31,809,400",387.75,"3,940,000",47.78,12.3,12.3,12.1
19/01/2024,12.15,10.48,0.1(0.83 %),"23,405,300",284.08,"460,000",5.71,12.15,12.2,12.05
18/01/2024,12.05,10.4,0.05(0.42 %),"25,144,200",302.24,"1,135,000",13.83,12,12.1,11.95
17/01/2024,12,10.35,-0.2(-1.64 %),"37,162,700",450.99,"16,835,590",205.5,12.2,12.35,12
16/01/2024,12.2,10.53,0.05(0.41 %),"34,299,500",413.82,"4,428,000",54.45,12.05,12.2,11.95
15/01/2024,12.15,10.48,-0.15(-1.22 %),"37,220,600",457.91,"6,586,000",81.01,12.4,12.5,12.15
12/01/2024,12.3,10.61,0.2(1.65 %),"64,609,000",786.56,"88,000",1.09,11.9,12.45,11.85
11/01/2024,12.1,10.44,0.1(0.83 %),"46,145,100",562.94,"86,000",1.02,12.1,12.4,12
10/01/2024,12,10.35,0.3(2.56 %),"94,309,700","1,129.41","2,190,000",25.6,11.7,12.2,11.6
09/01/2024,11.7,10.1,0(0.00 %),"29,818,900",346.92,"1,806,000",21.04,11.7,11.75,11.55
08/01/2024,11.7,10.1,0.15(1.30 %),"38,345,000",446.15,"2,250,000",25.61,11.65,11.75,11.55
05/01/2024,11.55,9.97,0.1(0.87 %),"39,860,300",458.07,0,0,11.5,11.6,11.35
04/01/2024,11.45,9.88,0.2(1.78 %),"61,540,800",706.26,"6,505,000",70.25,11.3,11.75,11.25
03/01/2024,11.25,9.71,0.3(2.74 %),"30,250,300",336.87,"3,108,000",33.85,10.95,11.25,10.95
02/01/2024,10.95,9.45,0.15(1.39 %),"24,644,400",270.92,"18,543,500",196.66,10.9,11.1,10.85
29/12/2023,10.8,9.32,0(0.00 %),"11,755,200",127.74,"590,900",6.82,10.85,10.95,10.8
28/12/2023,10.8,9.32,0.05(0.47 %),"9,635,700",103.88,"1,072,000",11.58,10.8,10.85,10.7
27/12/2023,10.75,9.28,0.05(0.47 %),"7,825,600",84.21,"200,000",2.14,10.75,10.8,10.7
