Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
20/08/2024,24.1,,0.05(0.21 %),"5,413,000",130.53,"2,165,701",55.66,24.05,24.3,24
19/08/2024,24.05,,0.05(0.21 %),"3,836,600",92.21,"3,459,928",88.45,24,24.15,23.95
16/08/2024,24,,0.5(2.13 %),"6,516,200",155.32,"1,385,000",30.47,23.5,24,23.5
15/08/2024,23.5,,-0.05(-0.21 %),"2,655,100",62.43,"1,284,100",31.55,23.55,23.6,23.45
14/08/2024,23.55,,-0.05(-0.21 %),"3,316,800",78.41,3,0,23.7,23.8,23.55
13/08/2024,23.6,,-0.2(-0.84 %),"2,850,000",67.48,"235,001",5.97,23.55,23.8,23.5
12/08/2024,23.8,,0.2(0.85 %),"4,197,300",98.71,"2,041,304",51.28,23.6,23.8,23.3
09/08/2024,23.6,,0.35(1.51 %),"3,006,900",70.62,"235,000",5.1,23.4,23.6,23.3
08/08/2024,23.25,,-0.15(-0.64 %),"3,649,600",85.16,"2,172,101",53.2,23.25,23.5,23.25
07/08/2024,23.4,,-0.1(-0.43 %),"4,400,300",103.07,"810,700",20.3,23.6,23.6,23.3
06/08/2024,23.5,,0.3(1.29 %),"8,020,900",188.03,"286,001",6.86,23.5,23.65,23.25
05/08/2024,23.2,,-0.75(-3.13 %),"20,086,500",471.88,"11,249,103",287.98,23.6,23.85,23.15
02/08/2024,23.95,,0(0.00 %),"13,706,000",326.48,"100,000",2.56,23.9,24,23.65
01/08/2024,23.95,,-0.6(-2.44 %),"9,174,700",221.88,"2,854,302",73.35,24.5,24.6,23.95
31/07/2024,24.55,,0.4(1.66 %),"8,548,700",208.48,0,0,24.2,24.55,24.1
30/07/2024,24.15,,0(0.00 %),"5,489,200",132,"1,735,000",43.99,24,24.15,23.95
29/07/2024,24.15,,0.05(0.21 %),"4,102,600",99.07,"241,116",6.19,24.3,24.3,24.05
26/07/2024,24.1,,0.05(0.21 %),"3,447,400",82.97,"235,000",6.02,24.1,24.15,24
25/07/2024,24.05,,-0.15(-0.62 %),"7,155,800",171.37,"1,374,900",34.33,24.15,24.15,23.8
24/07/2024,24.2,,0.2(0.83 %),"12,248,400",294.34,"235,001",5.29,24,24.4,23.8
